File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997864,0.926279,0.998665,0.893246,0.929434,0.969757,0.998483,0.998749,0.998020,0.997392,0.893246,3.572983,
00002,0.996792,0.936304,0.999158,0.927261,0.927241,0.986687,0.996983,0.998440,0.998465,0.997726,0.927241,3.708962,
00003,0.997217,0.929123,0.999435,0.876731,0.931689,0.995616,0.998902,0.999218,0.984000,0.997874,0.876731,3.506923,
00004,0.997727,0.917013,0.999335,0.851038,0.929434,0.996012,0.997945,0.998376,0.998286,0.998956,0.851038,3.404154,
00005,0.996795,0.956302,0.998982,0.866583,0.929434,0.994601,0.948795,0.998191,0.997906,0.998369,0.866583,3.466334,
00006,0.997612,0.929354,0.998927,0.877525,0.940845,0.996310,0.997290,0.998484,0.998401,0.999070,0.877525,3.510101,
00007,0.998039,0.958045,0.999251,0.895001,0.929434,0.994888,0.996944,0.998370,0.998357,0.998493,0.895001,3.580005,
00008,0.997156,0.949970,0.998647,0.876594,0.939444,0.996070,0.997644,0.997756,0.998589,0.998254,0.876594,3.506377,
00009,0.998036,0.927482,0.999523,0.895219,0.931689,0.991519,0.997554,0.997099,0.999432,0.998618,0.895219,3.580876,
00010,0.998077,0.925330,0.999789,0.884104,0.931689,0.994638,0.998114,0.998497,0.998075,0.998578,0.884104,3.536415,
00011,0.997988,0.932105,0.999600,0.886301,0.931689,0.996727,0.998810,0.997742,0.997521,0.998784,0.886301,3.545204,
00012,0.996453,0.949198,0.999114,0.877660,0.927241,0.988265,0.998701,0.984000,0.997928,0.996860,0.877660,3.510641,
00013,0.997965,0.922877,0.999000,0.877485,0.931689,0.994725,0.998202,0.997279,0.997051,0.998115,0.877485,3.509940,
00014,0.997523,0.943576,0.998934,0.889974,0.931689,0.994888,0.998548,0.998988,0.997670,0.997302,0.889974,3.559897,
00015,0.996268,0.942097,0.999013,0.886555,0.929434,0.994809,0.998424,0.997399,0.997765,0.997212,0.886555,3.546218,
00016,0.998097,0.925347,0.999796,0.889010,0.929434,0.998169,0.997561,0.997824,0.998658,0.998419,0.889010,3.556039,
00017,0.997256,0.934349,0.999372,0.891895,0.927241,0.928524,0.997546,0.998250,0.998021,0.998010,0.891895,3.567582,
00018,0.997828,0.952925,0.999591,0.901725,0.931689,0.994809,0.997181,0.998719,0.997938,0.998409,0.901725,3.606902,
00019,0.997846,0.928970,0.999786,0.912540,0.931689,0.989041,0.997689,0.998574,0.997417,0.998599,0.912540,3.650161,
00020,0.997505,0.938049,0.998555,0.930485,0.925106,0.958151,0.997744,0.996460,0.998982,0.998966,0.925106,3.700423,
00021,0.997128,0.928741,0.998469,0.875679,0.943718,0.852680,0.997304,0.998979,0.997033,0.998156,0.852680,3.410719,
00022,0.997570,0.940946,0.999167,0.887637,0.927241,0.997230,0.997410,0.998210,0.998531,0.997798,0.887637,3.550550,
00023,0.998006,0.948980,0.999288,0.885945,0.931689,0.998068,0.998031,0.998256,0.998006,0.999266,0.885945,3.543781,
00024,0.997735,0.939818,0.998830,0.865490,0.929434,0.994638,0.998819,0.999305,0.997464,0.998200,0.865490,3.461960,
00025,0.997841,0.943003,0.999554,0.872266,0.915211,0.982872,0.999439,0.997371,0.998403,0.998383,0.872266,3.489065,
00026,0.998070,0.925065,0.999340,0.915641,0.929434,0.990483,0.998705,0.996706,0.997283,0.998346,0.915641,3.662564,
00027,0.997971,0.931616,0.999546,0.869359,0.921000,0.997225,0.998263,0.997474,0.997594,0.999726,0.869359,3.477438,
00028,0.998052,0.950993,0.999372,0.899876,0.929434,0.990476,0.998742,0.998179,0.999681,0.998352,0.899876,3.599505,
00029,0.997836,0.955708,0.999415,0.909419,0.940845,0.994809,0.997271,0.998693,0.996846,0.998538,0.909419,3.637678,
00030,0.997710,0.935970,0.998989,0.909443,0.919023,0.948512,0.998243,0.997950,0.997760,0.998070,0.909443,3.637773,
00031,0.997074,0.954328,0.999184,0.903104,0.929434,0.971738,0.998407,0.997518,0.998177,0.998646,0.903104,3.612415,
00032,0.996736,0.929594,0.999282,0.899949,0.931689,0.971738,0.998171,0.997235,0.999151,0.997472,0.899949,3.599796,
00033,0.998113,0.964552,0.999673,0.888784,0.927241,0.997936,0.998684,0.997984,0.996101,0.998678,0.888784,3.555135,
00034,0.997649,0.934608,0.999602,0.888024,0.929434,0.949640,0.997009,0.996522,0.997776,0.998765,0.888024,3.552096,
00035,0.997895,0.950081,0.999575,0.873754,0.929434,0.994809,0.997932,0.998610,0.999828,0.998739,0.873754,3.495014,
00036,0.996577,0.928000,0.998304,0.856957,0.925106,0.948512,0.998778,0.997976,0.997068,0.996653,0.856957,3.427830,
00037,0.997688,0.947904,0.999347,0.883532,0.923027,0.936362,0.998087,0.998151,0.999067,0.998514,0.883532,3.534127,
00038,0.997937,0.925314,0.999019,0.916901,0.931689,0.992398,0.999646,0.948796,0.997457,0.997711,0.916901,3.667606,
00039,0.997378,0.922080,0.997833,0.908708,0.929434,0.980978,0.998606,0.998283,0.997184,0.996802,0.908708,3.634832,
00040,0.997559,0.953017,0.999398,0.887174,0.929434,0.997497,0.997511,0.997755,0.998865,0.998205,0.887174,3.548697,
00041,0.997285,0.947095,0.999277,0.909233,0.931689,0.963454,0.983999,0.999013,0.998449,0.998452,0.909233,3.636931,
00042,0.997722,0.928631,0.999374,0.896834,0.929434,0.971738,0.998421,0.998396,0.997356,0.998750,0.896834,3.587335,
00043,0.996320,0.923384,0.997833,0.920258,0.929434,0.994237,0.997529,0.999312,0.997218,0.996563,0.920258,3.681033,
00044,0.997803,0.939092,0.999543,0.892026,0.925106,0.986394,0.997816,0.997319,0.999362,0.999480,0.892026,3.568104,
00045,0.997997,0.941393,0.999348,0.886985,0.931689,0.986687,0.998116,0.997441,0.997054,0.998357,0.886985,3.547938,
00046,0.997497,0.958433,0.999663,0.869479,0.927241,0.996552,0.996746,0.998730,0.998403,0.998182,0.869479,3.477915,
00047,0.997864,0.958090,0.999458,0.870009,0.923027,0.985148,0.998335,0.999995,0.998716,0.997818,0.870009,3.480037,
00048,0.998112,0.950528,0.998962,0.885330,0.929434,0.986394,0.997372,0.997184,0.998562,0.997859,0.885330,3.541321,
00049,0.998115,0.964060,0.999711,0.912222,0.929434,0.998135,0.998489,0.998081,0.997247,0.998219,0.912222,3.648889,
00050,0.997296,0.920845,0.998607,0.870606,0.927241,0.994288,0.997646,0.998953,0.997368,0.997873,0.870606,3.482424,
