File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.998209,0.937818,0.998673,0.901280,0.933260,0.998067,0.997546,0.998775,0.998635,0.997924,0.901280,4.506400,
00002,0.998148,0.921502,0.999217,0.871894,0.935144,0.988097,0.998396,0.998254,0.998409,0.998054,0.871894,4.359471,
00003,0.997917,0.948162,0.999722,0.967284,0.937073,0.997794,0.998530,0.997687,0.998939,0.998748,0.937073,4.685365,
00004,0.997622,0.957475,0.999362,0.871445,0.933260,0.989349,0.998736,0.999736,0.998118,0.997896,0.871445,4.357226,
00005,0.997967,0.930354,0.999757,0.870756,0.937073,0.985380,0.998302,0.998579,0.998789,0.999284,0.870756,4.353781,
00006,0.998036,0.946085,0.999701,0.907078,0.933260,0.983472,0.998750,0.996932,0.896068,0.998877,0.896068,4.480338,
00007,0.997320,0.930029,0.998363,0.904328,0.935144,0.964446,0.998767,0.997275,0.997911,0.997656,0.904328,4.521639,
00008,0.998241,0.931673,0.999806,0.874064,0.933260,0.998399,0.997617,0.998140,0.997326,0.999776,0.874064,4.370321,
00009,0.997323,0.951940,0.998937,0.881956,0.937073,0.963657,0.997492,0.997132,0.998825,0.997758,0.881956,4.409781,
00010,0.998103,0.930202,0.999537,0.866197,0.935144,0.992531,0.998158,0.997504,0.998851,0.998262,0.866197,4.330987,
00011,0.998069,0.935496,0.999642,0.898251,0.935144,0.986614,0.998523,0.998247,0.998801,0.998995,0.898251,4.491254,
00012,0.998018,0.929259,0.998842,0.894752,0.939050,0.998366,0.998451,0.998781,0.998786,0.997875,0.894752,4.473761,
00013,0.997955,0.946241,0.999426,0.908854,0.937073,0.998290,0.998418,0.997673,0.998526,0.998555,0.908854,4.544272,
00014,0.997421,0.939006,0.999305,0.907931,0.931420,0.998194,0.995929,0.997630,0.998519,0.995929,0.907931,4.539654,
00015,0.997856,0.944336,0.999701,0.908527,0.939050,0.998236,0.997933,0.997672,0.997857,0.998744,0.908527,4.542634,
00016,0.997971,0.949659,0.998882,0.894098,0.933260,0.964446,0.998223,0.960321,0.998571,0.997928,0.894098,4.470490,
00017,0.997668,0.934650,0.999288,0.900926,0.935144,0.998005,0.998675,0.999545,0.998987,0.998206,0.900926,4.504631,
00018,0.998068,0.934294,0.999460,0.863441,0.933260,0.996391,0.998155,0.997864,0.999712,0.998324,0.863441,4.317207,
00019,0.997656,0.942235,0.998689,0.914999,0.931420,0.964446,0.998763,0.997379,0.998408,0.997598,0.914999,4.574993,
00020,0.997987,0.929560,0.999217,0.901242,0.935144,0.995391,0.999187,0.997992,0.998047,0.998426,0.901242,4.506208,
