File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.996562,0.937286,0.998524,0.886564,0.917095,0.997761,0.997865,0.997366,0.997962,0.997579,0.886564,3.546257,
00002,0.997061,0.930763,0.998921,0.881106,0.945192,0.998127,0.997767,0.998477,0.998536,0.998422,0.881106,3.524423,
00003,0.998118,0.950366,0.999509,0.877307,0.943718,0.998068,0.999592,0.997549,0.996055,0.998200,0.877307,3.509228,
00004,0.997816,0.933003,0.998960,0.873654,0.925106,0.993725,0.997966,0.999082,0.998526,0.997758,0.873654,3.494615,
00005,0.997949,0.924745,0.999007,0.888925,0.925106,0.996773,0.997455,0.998925,0.998761,0.997871,0.888925,3.555702,
00006,0.997952,0.951820,0.999864,0.898174,0.931689,0.993628,0.997952,0.997105,0.997954,0.998750,0.898174,3.592694,
00007,0.997272,0.926631,0.998388,0.872621,0.929434,0.966311,0.997538,0.997638,0.999264,0.998193,0.872621,3.490484,
00008,0.997773,0.940822,0.999723,0.874784,0.929434,0.994888,0.998948,0.998664,0.998129,0.998713,0.874784,3.499138,
00009,0.996730,0.935667,0.999118,0.867069,0.929434,0.998036,0.998791,0.998347,0.997459,0.997251,0.867069,3.468275,
00010,0.998134,0.915084,0.998917,0.891695,0.927241,0.990079,0.998308,0.996460,0.998008,0.998219,0.891695,3.566782,
00011,0.997681,0.931616,0.998929,0.932998,0.927241,0.949640,0.983999,0.998840,0.999976,0.998131,0.927241,3.708962,
00012,0.998013,0.948320,0.999769,0.888550,0.925106,0.908326,0.997714,0.997708,0.997112,0.999809,0.888550,3.554199,
00013,0.997846,0.930301,0.998900,0.910949,0.919023,0.996992,0.997574,0.999453,0.997276,0.997791,0.910949,3.643796,
00014,0.997223,0.939981,0.999287,0.867647,0.919023,0.994888,0.997045,0.996099,0.998397,0.997867,0.867647,3.470587,
00015,0.997882,0.920716,0.999647,0.886403,0.927241,0.980120,0.997960,0.998267,0.997226,0.999165,0.886403,3.545612,
00016,0.996993,0.919794,0.998626,0.922054,0.929434,0.998050,0.998015,0.999240,0.998032,0.997070,0.919794,3.679175,
00017,0.998117,0.935875,0.999009,0.870447,0.931689,0.996244,0.998931,0.996907,0.999190,0.998303,0.870447,3.481788,
00018,0.997812,0.940584,0.999090,0.872040,0.931689,0.997900,0.997743,0.998808,0.998366,0.997973,0.872040,3.488162,
00019,0.997766,0.921376,0.999616,0.869015,0.931689,0.994809,0.998524,0.997150,0.998705,0.998959,0.869015,3.476059,
00020,0.997054,0.931971,0.998317,0.877705,0.929434,0.980560,0.998156,0.997297,0.997771,0.997891,0.877705,3.510821,
00021,0.997175,0.918332,0.997748,0.886023,0.929434,0.995940,0.998218,0.998799,0.998189,0.997389,0.886023,3.544091,
00022,0.997537,0.922916,0.999357,0.884196,0.925106,0.994725,0.997696,0.998702,0.997991,0.998721,0.884196,3.536784,
00023,0.997756,0.925840,0.998808,0.874832,0.919023,0.994638,0.998649,0.997796,0.997323,0.998810,0.874832,3.499328,
00024,0.997757,0.950143,0.999098,0.871514,0.929434,0.992398,0.999248,0.998499,0.996307,0.997677,0.871514,3.486056,
00025,0.997619,0.935525,0.999005,0.869981,0.931689,0.949640,0.996567,0.998300,0.998506,0.999144,0.869981,3.479926,
00026,0.997686,0.937151,0.999559,0.907306,0.927241,0.996941,0.996910,0.996946,0.998088,0.998611,0.907306,3.629222,
00027,0.998078,0.958946,0.998319,0.873527,0.929434,0.990286,0.998448,0.998136,0.997663,0.996923,0.873527,3.494107,
00028,0.998000,0.929072,0.999919,0.868721,0.931689,0.997130,0.999348,0.997953,0.997290,0.999931,0.868721,3.474883,
00029,0.998072,0.936399,0.999540,0.878868,0.940845,0.992398,0.998413,0.998566,0.998307,0.999098,0.878868,3.515473,
00030,0.996696,0.933759,0.998162,0.901225,0.929434,0.998017,0.997754,0.997432,0.997028,0.996801,0.901225,3.604900,
00031,0.997519,0.935290,0.999311,0.870911,0.931689,0.997789,0.997520,0.998615,0.998245,0.997839,0.870911,3.483642,
00032,0.998122,0.924665,0.999075,0.881477,0.925106,0.996992,0.997550,0.998760,0.998930,0.998053,0.881477,3.525908,
00033,0.998070,0.953215,0.999032,0.910149,0.929434,0.995940,0.998515,0.998135,0.998419,0.997698,0.910149,3.640597,
00034,0.996857,0.958493,0.999064,0.898528,0.925106,0.997493,0.998285,0.997874,0.997584,0.997517,0.898528,3.594112,
00035,0.997523,0.949625,0.999687,0.890503,0.931689,0.994809,0.997877,0.997834,0.998178,0.998795,0.890503,3.562011,
00036,0.996993,0.927916,0.998504,0.887985,0.938066,0.996593,0.998933,0.998283,0.998404,0.997397,0.887985,3.551940,
00037,0.997634,0.939474,0.999098,0.881775,0.942269,0.949640,0.997942,0.997942,0.998812,0.998553,0.881775,3.527098,
00038,0.998081,0.928168,0.999630,0.882464,0.923027,0.996213,0.998487,0.999062,0.998874,0.999059,0.882464,3.529855,
00039,0.998053,0.934655,0.999588,0.925504,0.927241,0.994885,0.997376,0.997430,0.999064,0.999673,0.925504,3.702016,
00040,0.997503,0.935516,0.998994,0.879163,0.925106,0.998066,0.998639,0.999638,0.997241,0.998128,0.879163,3.516650,
00041,0.997476,0.941675,0.999654,0.907047,0.931689,0.994398,0.998822,0.997991,0.998047,0.998819,0.907047,3.628190,
00042,0.997991,0.934655,0.999208,0.866850,0.929434,0.980560,0.983999,1.000000,0.998810,0.998131,0.866850,3.467399,
00043,0.997931,0.926631,0.999785,0.899754,0.931689,0.998116,0.998234,0.998466,0.998583,0.999382,0.899754,3.599016,
00044,0.997885,0.939747,0.999165,0.893877,0.931689,0.989041,0.998414,0.998714,0.998147,0.998706,0.893877,3.575509,
00045,0.997893,0.945154,0.999082,0.888764,0.929434,0.996727,0.997953,0.998787,0.997745,0.997891,0.888764,3.555057,
00046,0.997323,0.922157,0.998810,0.866726,0.929434,0.966311,0.998508,0.999470,0.997546,0.998217,0.866726,3.466903,
00047,0.997668,0.924945,0.998733,0.853552,0.927241,0.994545,0.997754,0.997116,0.997177,0.997793,0.853552,3.414206,
00048,0.997928,0.917627,0.998621,0.903185,0.931689,0.949640,0.997378,0.998419,0.997687,0.997162,0.903185,3.612738,
00049,0.997131,0.943468,0.998396,0.927563,0.929434,0.908326,0.998182,0.997773,0.998130,0.998933,0.908326,3.633305,
00050,0.998079,0.919067,0.998864,0.901220,0.929434,0.996988,0.997073,0.997806,0.997910,0.997378,0.901220,3.604880,
00051,0.997419,0.928902,0.998957,0.881409,0.925106,0.963454,0.997606,0.998617,0.998002,0.998536,0.881409,3.525636,
00052,0.997599,0.924546,0.999110,0.898387,0.927241,0.980120,0.997718,0.998539,0.998280,0.999021,0.898387,3.593547,
00053,0.996938,0.944068,0.998938,0.870201,0.925106,0.971109,0.997282,0.997142,0.998138,0.997527,0.870201,3.480803,
00054,0.998072,0.940791,0.999067,0.876522,0.931689,0.995212,0.996988,0.998336,0.997153,0.997696,0.876522,3.506089,
00055,0.997830,0.929671,0.998780,0.899745,0.929434,0.908326,0.998535,0.997394,0.998292,0.997555,0.899745,3.598982,
00056,0.997976,0.913503,0.999308,1.000000,0.929434,0.998044,0.997930,0.998180,0.997547,0.999130,0.913503,3.654012,
00057,0.997540,0.944953,0.999286,0.909119,0.929434,0.977237,0.997054,0.998655,0.998753,0.998409,0.909119,3.636476,
00058,0.998009,0.927358,0.999687,0.905300,0.931689,0.949640,0.998143,0.999439,0.998165,0.998574,0.905300,3.621200,
00059,0.996478,0.941938,0.998686,0.882813,0.925106,0.997415,0.998463,0.999407,0.997307,0.996776,0.882813,3.531253,
00060,0.997504,0.922257,0.998690,0.865995,0.927241,0.888988,0.983999,0.997193,0.997161,0.998038,0.865995,3.463981,
00061,0.997751,0.954834,0.999692,0.875860,0.931689,0.928524,0.996820,0.997079,0.999122,0.998307,0.875860,3.503440,
00062,0.997818,0.953255,0.999479,0.892451,0.929434,0.948512,0.998561,0.948796,0.997663,0.997880,0.892451,3.569803,
00063,0.997181,0.928403,0.998624,0.920718,0.929434,0.997843,0.998136,0.998301,0.998115,0.997945,0.920718,3.682874,
00064,0.997775,0.929972,0.999629,0.937193,0.929434,0.994888,0.997989,0.998319,0.997764,0.998861,0.929434,3.717735,
00065,0.998084,0.945910,0.999346,0.884591,0.923027,0.990483,0.998891,0.998821,0.997726,0.998914,0.884591,3.538363,
00066,0.997543,0.935989,0.999537,0.879249,0.945192,0.928524,0.999304,0.997380,0.998852,0.997703,0.879249,3.516996,
00067,0.997529,0.923581,0.998289,0.854294,0.927241,0.997972,0.998082,0.999768,0.998290,0.997640,0.854294,3.417175,
00068,0.997267,0.926157,0.998889,0.871051,0.931689,0.995544,0.998638,0.997325,0.997673,0.998189,0.871051,3.484204,
00069,0.997686,1.000000,0.998653,0.886589,0.925106,0.971109,1.000000,0.998259,0.997371,0.997335,0.886589,3.546358,
00070,0.997733,0.933385,0.999285,0.902810,0.927241,0.971738,0.998719,0.996813,0.998675,0.998087,0.902810,3.611242,
00071,0.997451,0.931043,0.999286,0.913376,0.929434,0.994725,0.998370,0.997739,0.997336,0.998128,0.913376,3.653506,
00072,0.997775,0.938276,0.999480,0.863625,0.931689,0.990079,0.997380,0.997037,0.997548,0.998093,0.863625,3.454499,
00073,0.997505,0.937461,0.999283,0.909573,0.931689,0.998136,0.998901,0.998226,0.998321,0.997898,0.909573,3.638294,
00074,0.998068,0.984054,0.998173,0.874470,0.929434,0.993844,0.997896,0.998971,0.998398,0.996494,0.874470,3.497881,
00075,0.997433,0.914172,0.998149,0.900781,0.925106,0.995749,0.998063,0.998069,0.998860,0.997461,0.900781,3.603125,
00076,0.997921,0.914089,0.998073,0.893971,0.929434,0.996929,0.997630,0.997042,0.997268,0.996879,0.893971,3.575882,
00077,0.997064,0.938962,0.999383,0.901589,0.929434,0.928524,0.999160,0.998174,0.998261,0.997536,0.901589,3.606357,
00078,0.997118,0.923935,0.999017,0.875930,0.925106,0.994809,0.998768,0.997552,0.997459,0.997940,0.875930,3.503719,
00079,0.997234,0.926656,0.999139,0.893037,0.931689,0.949640,0.997431,0.948796,0.998438,0.998064,0.893037,3.572149,
00080,0.996427,0.928970,0.998263,0.881837,0.931689,0.997698,0.997433,0.997855,0.997577,0.997291,0.881837,3.527349,
00081,0.997686,0.924665,0.999267,0.861001,0.931689,0.992398,0.998458,0.998648,0.998775,0.998030,0.861001,3.444004,
00082,0.997828,0.932778,0.999776,0.885387,0.927241,0.926942,0.998129,0.999938,0.998079,0.999090,0.885387,3.541547,
00083,0.997730,0.923722,0.999600,0.868427,0.931689,0.998056,0.998485,0.998124,0.997907,0.999802,0.868427,3.473707,
00084,0.997635,0.954903,0.998910,0.881110,0.927241,0.998088,0.998059,0.998436,0.996638,0.997272,0.881110,3.524439,
00085,0.997662,0.932301,0.999335,0.872941,0.927241,0.994659,0.998426,0.997667,0.998188,0.998980,0.872941,3.491764,
00086,0.998101,0.936256,0.999852,0.905453,0.929434,0.994809,0.998239,0.998636,0.999310,0.998667,0.905453,3.621811,
00087,0.998003,0.915238,0.998616,0.901164,0.929434,0.986687,0.998351,0.984000,0.996797,0.997672,0.901164,3.604658,
00088,0.996856,0.933067,0.998793,0.917672,0.919023,0.997354,0.998319,0.998055,0.998064,0.997186,0.917672,3.670689,
00089,0.998053,0.942874,0.999416,0.868303,0.917095,0.994034,0.997181,0.997616,0.999461,0.998561,0.868303,3.473214,
00090,0.997881,0.928690,0.999429,0.886150,0.931689,0.997184,0.998368,0.998324,0.998529,0.998484,0.886150,3.544600,
00091,0.997966,0.911919,0.999174,0.900509,0.929434,0.998005,0.998195,0.998931,0.998592,0.997598,0.900509,3.602037,
00092,0.997302,0.936803,0.999104,0.880630,0.927241,0.998058,0.998675,0.997930,0.998365,0.998637,0.880630,3.522521,
00093,0.996656,0.946828,0.998081,0.877160,0.929434,0.998103,0.997744,0.997979,0.997870,0.996812,0.877160,3.508638,
00094,0.997668,0.926779,0.999250,0.878322,0.927241,0.980978,0.998725,0.997178,0.997466,0.998513,0.878322,3.513290,
00095,0.997099,0.951974,0.999043,0.850741,0.927241,0.998202,0.998988,0.998252,0.998945,0.998218,0.850741,3.402965,
00096,0.997500,0.935951,0.999431,0.884484,0.925106,0.994638,0.997435,0.998313,0.997596,0.998340,0.884484,3.537935,
00097,0.997898,0.944177,0.999430,0.862941,0.927241,0.966311,0.998216,0.998386,0.999033,0.997937,0.862941,3.451765,
00098,0.997405,0.937092,0.998794,0.904174,0.927241,0.951911,0.997559,0.997322,0.999277,0.998327,0.904174,3.616696,
00099,0.997972,0.956630,0.999600,0.872834,0.931689,0.989041,0.998073,0.998308,0.997996,0.998053,0.872834,3.491335,
00100,0.997598,0.950093,0.998836,0.876300,0.929434,0.998176,0.998435,0.997074,0.998220,0.997996,0.876300,3.505201,
