File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997312,0.933019,0.998913,0.901026,0.939189,0.997422,0.999056,0.997465,0.999013,0.998375,0.901026,5.406155,
00002,0.997914,0.937820,0.999183,0.902767,0.940874,0.991445,0.998995,0.998568,0.998708,0.998156,0.902767,5.416602,
00003,0.998207,0.948057,0.999561,0.890366,0.940874,0.981816,0.998440,0.998705,0.998845,0.998236,0.890366,5.342194,
00004,0.997874,0.954177,0.999299,0.893115,0.937538,0.998515,0.998816,0.997416,0.998592,0.998854,0.893115,5.358687,
00005,0.998400,0.944863,0.999818,0.892707,0.937538,0.998542,0.998970,0.998728,0.999127,1.000000,0.892707,5.356240,
00006,0.998385,0.937429,0.999791,0.914762,0.940874,0.976530,0.998507,0.998622,0.999425,0.999769,0.914762,5.488572,
00007,0.998111,0.946831,0.999341,0.940587,0.939189,0.989486,0.998213,0.996908,0.998919,0.998936,0.939189,5.635131,
00008,0.997974,0.949673,0.999617,0.925042,0.940874,0.995387,0.998813,0.999039,0.998526,0.998482,0.925042,5.550251,
00009,0.997721,0.935708,0.999367,0.893372,0.942596,0.997053,0.998932,0.997539,0.998084,0.998460,0.893372,5.360229,
00010,0.998453,0.963196,0.999641,0.947786,0.942596,0.996061,0.998012,0.998255,0.998593,0.998313,0.942596,5.655577,
00011,0.998055,0.944199,0.999146,0.876143,0.939189,0.974924,0.998462,0.998450,0.998799,0.998424,0.876143,5.256857,
00012,0.998455,0.959860,0.999905,0.914107,0.940874,0.989281,0.998392,0.998909,0.998792,1.000000,0.914107,5.484643,
00013,0.998319,0.942291,0.999773,0.883715,0.937538,0.976020,0.998147,0.999038,0.998188,0.998478,0.883715,5.302291,
00014,0.997867,0.946508,0.999049,0.915386,0.940874,0.997338,0.997680,0.998579,0.999134,0.998371,0.915386,5.492316,
00015,0.998384,0.941226,0.999841,0.909951,0.939189,0.895114,0.998031,0.997261,1.000000,0.998907,0.895114,5.370685,
00016,0.997694,0.926118,0.998505,0.869441,0.940874,0.998271,0.998778,0.997945,0.998118,0.997850,0.869441,5.216646,
00017,0.998233,0.951951,0.998792,0.895551,0.942596,0.988412,0.999127,0.999231,0.998533,0.997785,0.895551,5.373304,
00018,0.998477,0.956916,0.999456,0.910154,0.944356,0.991868,0.997881,0.998281,0.998705,0.998344,0.910154,5.460923,
