File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.998505,0.935026,0.999281,0.891397,0.942208,0.986740,0.998557,0.998764,0.999010,0.998579,0.891397,6.239777,
00002,0.997321,0.943577,0.999302,0.885998,0.919252,0.997347,0.997923,0.999660,0.998913,0.997812,0.885998,6.201989,
00003,0.998409,0.945326,0.999701,0.934988,0.942208,0.993172,0.997827,0.998865,0.998581,0.999696,0.934988,6.544919,
00004,0.998273,0.939348,0.999769,0.888098,0.945230,0.996048,0.998935,0.999074,0.997813,0.999101,0.888098,6.216686,
00005,0.997685,0.960655,0.998698,0.912836,0.940739,0.986176,0.977685,0.998305,0.998098,0.997420,0.912836,6.389850,
00006,0.998210,0.964933,0.999782,0.892201,0.919252,0.983741,0.998614,0.998467,0.998642,0.998570,0.892201,6.245405,
00007,0.998569,0.966076,0.999171,0.912297,0.923353,0.997985,0.999037,0.999095,0.998496,0.998054,0.912297,6.386079,
00008,0.998042,0.955027,0.999360,0.891847,0.942208,0.990758,0.998806,0.998280,0.998454,0.998646,0.891847,6.242929,
00009,0.998385,0.943888,0.999283,0.891676,0.943705,0.997425,0.998046,0.998243,0.998130,0.997980,0.891676,6.241734,
00010,0.998451,0.936214,0.999408,0.907964,0.945230,0.975247,0.998799,0.998371,0.999530,0.998816,0.907964,6.355748,
00011,0.998353,0.944277,0.999047,0.908806,0.943705,0.986464,0.999046,0.998103,0.998657,0.998295,0.908806,6.361639,
00012,0.997832,0.953174,0.999472,0.908573,0.948371,0.998608,0.998164,0.998943,0.999261,0.998547,0.908573,6.360012,
00013,0.998345,0.940305,0.999401,0.907226,0.942208,0.991676,0.998571,0.997493,0.998334,0.999527,0.907226,6.350579,
00014,0.998353,0.948246,0.999146,0.891178,0.943705,0.978028,0.998084,0.998064,0.998485,0.997905,0.891178,6.238246,
00015,0.997649,0.940657,0.998794,0.877544,0.939296,0.998157,0.997822,0.998574,0.998363,0.998105,0.877544,6.142810,
00016,0.998271,0.953076,0.998955,0.898200,0.940739,0.997808,0.997675,0.998770,0.998345,0.998156,0.898200,6.287399,
00017,0.997983,0.948553,0.999093,0.892273,0.942208,0.986464,0.997338,0.997523,0.998931,0.998277,0.892273,6.245908,
00018,0.998179,0.943496,0.999754,0.886434,0.937879,0.998310,0.998126,0.999035,0.999993,0.998750,0.886434,6.205035,
00019,0.998429,0.945358,0.999502,0.885848,0.943705,0.978985,0.998601,0.998681,0.998310,0.998414,0.885848,6.200934,
00020,0.997914,0.945712,0.998886,0.914738,0.925490,0.904476,0.997781,0.998774,0.998452,0.998403,0.904476,6.331331,
00021,0.998188,0.931178,0.998750,0.908398,0.942208,0.998611,0.998371,0.998678,0.998039,0.997870,0.908398,6.358784,
00022,0.998138,0.957588,0.999630,0.915243,0.948371,0.997361,0.998600,0.998536,0.998041,0.998775,0.915243,6.406699,
00023,0.998456,0.948485,0.999808,0.919271,0.943705,0.964803,0.999951,0.997926,0.999185,0.999405,0.919271,6.434900,
00024,0.998408,0.950724,0.999513,0.920980,0.943705,0.976313,0.999060,0.997825,0.998019,0.998688,0.920980,6.446860,
00025,0.998289,0.924973,0.999369,0.963909,0.945230,0.998487,0.998402,0.998723,0.998544,0.999163,0.924973,6.474810,
00026,0.998104,0.981993,0.999585,0.942214,0.925490,0.982134,0.998178,0.998860,0.999398,0.998613,0.925490,6.478432,
00027,0.998312,0.944227,0.999451,0.919755,0.943705,0.986464,0.998522,0.998472,0.998708,0.999046,0.919755,6.438286,
00028,0.998545,0.930454,0.999502,0.923332,0.923353,0.995415,0.999059,0.882747,0.999282,0.998546,0.882747,6.179227,
00029,0.998552,0.950868,0.999873,0.878022,0.940739,0.964803,0.998256,0.997690,0.998476,0.999418,0.878022,6.146154,
00030,0.998432,0.956186,0.999301,0.923890,0.945230,0.998585,0.998437,0.998898,0.998554,0.998486,0.923890,6.467233,
00031,0.997755,0.947423,0.999187,0.899427,0.942208,0.997855,0.998441,0.998306,0.998970,0.998173,0.899427,6.295992,
00032,0.997276,0.938396,0.998602,0.882308,0.945230,0.998180,0.999360,0.998822,0.997728,0.997496,0.882308,6.176155,
00033,0.998530,0.949823,0.999562,0.898016,0.923353,0.991665,0.999021,0.998437,0.999793,0.998980,0.898016,6.286109,
00034,0.998534,0.946180,0.999930,0.915066,0.943705,0.904476,0.998895,0.998043,0.998806,0.999236,0.904476,6.331331,
00035,0.998241,0.937325,0.998932,0.960976,0.923353,0.959283,0.998524,0.998340,0.997627,0.998892,0.923353,6.463473,
00036,0.997338,0.933977,0.998773,0.902084,0.921275,0.997394,0.998365,0.999146,0.998089,0.997602,0.902084,6.314590,
00037,0.998520,0.961167,0.999172,0.937475,0.943705,0.942602,0.999715,0.998094,0.998276,0.997918,0.937475,6.562328,
