File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997468,0.938385,0.998553,0.877608,0.931491,0.998696,0.997774,0.999304,0.999117,0.998087,0.877608,7.020866,
00002,0.998369,0.943456,0.999362,0.888994,0.935706,0.988027,0.999188,0.998689,0.998043,0.998806,0.888994,7.111951,
00003,0.998655,0.954448,0.999980,0.908670,0.933569,0.997202,0.999405,0.999128,0.998860,0.999118,0.908670,7.269357,
00004,0.998133,0.938937,0.999077,0.936145,0.933569,0.995088,0.999003,0.997750,0.999649,0.999793,0.933569,7.468554,
00005,0.998591,0.939298,0.999683,0.886302,0.933569,0.998416,0.998969,0.998050,0.999136,0.998858,0.886302,7.090419,
00006,0.998476,0.947268,0.999889,0.914162,0.931491,0.985791,0.999121,0.998413,0.999356,0.999080,0.914162,7.313299,
00007,0.997901,0.939022,0.999517,0.919179,0.933569,0.998460,0.998987,0.998430,0.997783,0.998497,0.919179,7.353434,
00008,0.998447,0.939879,0.999341,0.888286,0.931491,0.998496,0.999010,0.998595,0.998378,0.998353,0.888286,7.106287,
00009,0.998250,0.939413,0.999381,0.907721,0.931491,0.998650,0.984571,0.998614,0.998961,0.998542,0.907721,7.261764,
00010,0.998475,0.956170,0.999737,0.933488,0.929468,0.998684,0.999098,0.998344,0.998934,0.999013,0.929468,7.435741,
00011,0.998350,0.945761,0.999712,0.894095,0.929468,0.994209,0.998238,0.999270,0.998775,0.999016,0.894095,7.152757,
00012,0.998676,0.957044,0.999816,0.889068,0.929468,0.995506,0.997886,0.950566,0.998909,0.999326,0.889068,7.112547,
00013,0.998513,0.937088,0.999273,0.947489,0.929468,0.998550,0.888997,0.998047,0.998395,0.998709,0.888997,7.111976,
00014,0.997560,0.950732,0.999039,0.893742,0.931491,0.995579,0.997864,0.999509,0.998911,0.997965,0.893742,7.149936,
00015,0.998606,0.946734,0.999884,0.884276,0.933569,0.986933,0.998790,0.998649,0.999077,1.000000,0.884276,7.074209,
00016,0.997962,0.934229,0.998921,0.906869,0.933569,0.998209,0.998499,0.998816,0.998734,0.998562,0.906869,7.254955,
00017,0.998067,0.948990,0.999030,0.885382,0.933569,0.998545,0.998269,0.998739,0.998934,0.998405,0.885382,7.083059,
00018,0.998558,0.940271,0.998974,0.894412,0.931491,0.990827,0.998269,0.997334,0.999191,0.998277,0.894412,7.155292,
00019,0.998160,0.955782,0.999363,0.888540,0.931491,0.965562,0.998345,0.997483,0.999140,0.998996,0.888540,7.108319,
00020,0.997869,0.944375,0.998491,0.919681,0.933569,0.998479,0.998332,0.999007,0.998798,0.998648,0.919681,7.357445,
00021,0.998074,0.941122,0.999299,0.907909,0.929468,0.997181,0.998924,0.998975,0.998500,0.998401,0.907909,7.263273,
00022,0.998388,0.941565,0.999430,0.881486,0.935706,0.988027,0.999002,0.998985,0.998697,0.999601,0.881486,7.051891,
00023,0.998574,0.933981,0.999660,0.874589,0.931491,0.998173,0.999139,0.999397,0.998912,0.999049,0.874589,6.996709,
00024,0.997973,0.933655,0.999319,0.916774,0.931491,0.981915,0.998043,0.999486,0.998887,0.999004,0.916774,7.334192,
00025,0.998139,0.954284,0.999717,0.893103,0.933569,0.960458,0.984571,0.997732,0.998407,0.998812,0.893103,7.144824,
00026,0.998575,0.931768,0.998948,0.904031,0.933569,0.994159,0.999058,0.998289,0.998081,0.998431,0.904031,7.232251,
00027,0.998591,0.940605,0.999560,0.921045,0.933569,0.995311,0.998698,0.999618,0.998536,0.998741,0.921045,7.368363,
00028,0.998664,0.943348,0.999638,0.909699,0.931491,0.997620,0.999429,0.998261,0.999381,0.999983,0.909699,7.277595,
00029,0.998580,0.949233,0.999521,0.935598,0.933569,0.995506,0.999086,0.998790,0.998108,0.998523,0.933569,7.468554,
00030,0.998170,0.963898,0.999691,0.882453,0.933569,0.982296,0.998854,0.999135,0.999025,0.999003,0.882453,7.059623,
00031,0.998205,0.943771,0.999617,0.917000,0.931491,0.917851,0.999145,0.998467,0.999059,0.998583,0.917000,7.335999,
00032,0.998422,0.942197,0.998683,0.882548,0.931491,0.912580,0.998244,0.998235,0.998024,0.997683,0.882548,7.060385,
00033,0.998606,0.946844,0.999660,0.942322,0.931491,0.998662,0.998809,0.998861,0.997967,0.999434,0.931491,7.451926,
00034,0.997549,0.962469,0.998780,0.934005,0.933569,0.998654,0.998550,0.998406,0.997774,0.997908,0.933569,7.468554,
00035,0.998655,0.949002,0.999530,0.892309,0.931491,0.997609,0.998386,0.998747,0.998625,0.998921,0.892309,7.138469,
00036,0.997761,0.950264,0.999316,0.894267,0.927497,0.995431,0.998206,0.998669,0.998791,0.998344,0.894267,7.154133,
00037,0.998652,0.934382,0.999598,0.896070,0.933569,0.998673,0.999044,0.999574,0.998309,0.999780,0.896070,7.168559,
00038,0.998659,0.921489,0.999025,0.985422,0.933569,0.973446,0.998608,0.999025,0.998436,0.997869,0.921489,7.371915,
00039,0.998140,0.946297,0.999250,0.905605,0.929468,0.996527,0.997627,0.997765,0.997824,0.998609,0.905605,7.244843,
00040,0.997784,0.950651,0.999126,0.887500,0.931491,0.998113,0.998629,0.998167,0.998580,0.998247,0.887500,7.100003,
00041,0.998525,0.935677,0.999493,0.947287,0.933569,0.976748,0.998562,0.998925,0.998691,0.998940,0.933569,7.468554,
00042,0.998509,0.952503,0.999795,0.888119,0.931491,0.981915,0.998875,0.998957,0.997533,0.999013,0.888119,7.104949,
00043,0.998107,0.939373,0.999211,0.905929,0.931491,0.981516,0.998174,0.999307,0.998488,0.998519,0.905929,7.247436,
00044,0.998532,0.938227,0.999153,0.933416,0.931491,0.998723,0.997643,0.998188,0.998730,0.998631,0.931491,7.451926,
00045,0.998357,0.969616,0.998891,0.920985,0.929468,0.993635,0.999310,0.998919,0.998069,0.998018,0.920985,7.367878,
00046,0.997842,0.953524,0.999503,0.891029,0.931491,0.992400,0.997753,0.998418,0.998362,0.998271,0.891029,7.128232,
