File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.996577,0.931830,0.998026,0.863251,0.924662,0.995718,0.996604,0.997220,0.997334,0.996258,0.863251,1.726502,
00002,0.996439,0.942154,0.998923,0.869736,0.941144,0.978899,0.997231,0.998142,0.997481,0.998026,0.869736,1.739472,
00003,0.997009,0.912666,0.999382,0.861236,0.917882,0.963927,0.995975,0.997313,0.999058,0.998773,0.861236,1.722471,
00004,0.995685,0.921772,0.998772,0.851959,0.924662,0.985322,0.995719,0.997322,0.998229,0.997642,0.851959,1.703919,
00005,0.997307,0.924124,0.998727,0.885374,0.946010,0.903525,0.997214,0.995873,0.996731,0.996609,0.885374,1.770747,
00006,0.996535,0.930198,0.998431,0.853128,0.938040,0.995945,0.995966,0.997560,0.995570,0.998045,0.853128,1.706256,
00007,0.997360,0.914065,0.999055,0.857312,0.927048,0.969695,0.996494,0.997764,0.999802,0.997528,0.857312,1.714624,
00008,0.997274,0.908857,0.998547,0.886642,0.941144,0.996557,0.997108,0.996263,0.998276,0.997001,0.886642,1.773283,
00009,0.995599,0.959740,0.997363,0.905004,0.920082,0.988867,0.998171,0.996382,0.997038,0.995595,0.905004,1.810008,
00010,0.994776,0.945655,0.998514,0.870503,0.927048,0.978899,0.998012,0.997118,0.997028,0.995820,0.870503,1.741006,
00011,0.996200,0.932978,0.998954,0.859795,0.942737,0.969695,0.997319,0.997809,0.997679,0.997076,0.859795,1.719590,
00012,0.996652,0.894453,0.990381,0.798628,0.000216,0.000350,0.998024,0.000226,0.590790,0.988755,0.000216,0.000433,
00013,0.997137,0.942536,0.998850,0.874995,0.922341,0.985631,0.997240,0.994567,0.997028,0.997329,0.874995,1.749989,
00014,0.996995,0.931865,0.999224,0.895375,0.927048,0.948856,0.996991,1.000000,0.996114,0.997171,0.895375,1.790749,
00015,0.996328,0.910019,0.997926,0.912653,0.939579,0.996698,0.996909,0.997663,0.998068,0.997712,0.910019,1.820039,
00016,0.996604,0.899692,0.997694,0.881130,0.939579,0.997385,0.997263,0.996096,0.996810,0.996676,0.881130,1.762260,
00017,0.996812,0.930930,0.999547,0.832143,0.924662,0.996842,0.995197,0.997871,0.997896,0.997839,0.832143,1.664287,
00018,0.996371,0.947217,0.997418,0.856845,0.944359,0.997217,0.998231,0.998006,0.996463,0.995450,0.856845,1.713690,
00019,0.996377,0.904436,0.997563,0.885078,0.924662,0.989863,0.998006,0.997496,0.997336,0.997253,0.885078,1.770156,
00020,0.995612,0.950299,0.998437,0.857556,0.924662,0.997279,0.996087,0.998359,0.998516,0.997213,0.857556,1.715111,
00021,0.995845,0.922387,0.998099,0.898050,0.922341,0.969695,0.996535,0.997568,0.997693,0.997113,0.898050,1.796101,
00022,0.996699,0.901614,0.998253,0.846977,0.927048,0.997079,0.996553,0.998891,0.998908,0.998309,0.846977,1.693954,
00023,0.994957,0.856861,0.996855,0.792053,0.000216,0.000350,0.997724,0.000229,0.368382,0.995654,0.000216,0.000433,
00024,0.996846,0.916610,0.999347,0.853327,0.944359,0.996959,0.995962,0.997612,0.997245,0.997188,0.853327,1.706654,
00025,0.996954,0.917140,0.998605,0.911005,0.927048,0.946588,0.996702,0.996864,0.998608,0.999223,0.911005,1.822011,
00026,0.997140,0.932133,0.999513,0.853280,0.924662,0.922822,0.996460,0.996778,0.998568,0.997625,0.853280,1.706561,
00027,0.996207,0.933359,0.997807,0.867699,0.942737,0.997006,0.997086,0.997927,0.996659,0.997169,0.867699,1.735398,
00028,0.996777,0.916738,0.997969,0.888282,0.927048,0.978899,0.996065,0.997836,0.997846,0.996545,0.888282,1.776564,
00029,0.996406,0.932258,0.999297,0.892563,0.944359,0.996294,0.997374,0.998129,0.998390,0.997432,0.892563,1.785127,
00030,0.995689,0.913651,0.997987,0.870143,0.927048,0.996966,0.997469,0.997436,0.998519,0.996909,0.870143,1.740286,
00031,0.996455,0.923635,0.998150,0.904349,0.920082,0.969695,0.998253,0.995739,0.996177,0.997635,0.904349,1.808698,
00032,0.996115,0.902212,0.998014,0.891377,0.944359,0.996766,0.998276,0.946894,0.999309,0.997269,0.891377,1.782755,
00033,0.996963,0.917357,0.997862,0.853957,0.917882,0.864206,0.996905,0.997856,0.997414,0.996149,0.853957,1.707914,
00034,0.997082,0.942048,0.998679,0.877728,0.922341,0.997049,0.997918,0.997737,0.997008,0.997240,0.877728,1.755456,
00035,0.993805,0.869317,0.996606,0.755383,0.000216,0.000342,0.992637,0.000227,0.227437,0.995630,0.000216,0.000433,
00036,0.996884,0.933123,0.998902,0.878029,0.924662,0.995843,0.994998,0.997710,0.997764,0.998041,0.878029,1.756058,
00037,0.995535,0.922589,0.998666,0.859385,0.942737,0.989783,0.996375,0.996939,0.912949,0.996030,0.859385,1.718769,
00038,0.995356,0.918184,0.998170,0.867214,0.927048,0.993575,0.996042,0.995624,0.997154,0.996294,0.867214,1.734428,
00039,0.996869,0.933159,0.999690,0.835388,0.927048,0.991732,0.998707,0.998511,0.997789,0.997254,0.835388,1.670775,
00040,0.996938,0.907813,0.999504,0.842187,0.939579,0.986399,0.997733,0.996889,0.996072,0.998145,0.842187,1.684374,
00041,0.996783,0.897501,0.997351,0.845894,0.938040,0.996783,0.997358,0.997269,0.998569,0.996763,0.845894,1.691789,
00042,0.996058,0.922977,0.997996,0.878452,0.944359,0.990787,0.997563,0.995952,0.998670,0.997963,0.878452,1.756903,
00043,0.997002,0.907340,0.997934,0.885793,0.927048,0.997267,0.997669,0.998325,0.997039,0.996628,0.885793,1.771587,
00044,0.996856,0.944869,0.998454,0.879273,0.941144,0.994776,0.997517,0.995111,0.996684,0.996017,0.879273,1.758546,
00045,0.997216,0.989189,0.999800,0.886271,0.924662,0.993778,0.997558,0.999311,0.995571,0.998953,0.886271,1.772542,
00046,0.997137,0.925921,0.999868,0.842141,0.927048,0.997412,0.999321,0.997358,0.996602,0.998136,0.842141,1.684283,
00047,0.996885,0.920421,0.998796,0.860098,0.942737,0.937512,0.998431,0.998542,0.998253,0.998763,0.860098,1.720195,
00048,0.995848,0.934129,0.997512,0.865603,0.942737,0.955454,0.997578,0.996971,0.998301,0.997004,0.865603,1.731206,
00049,0.997369,0.941334,0.999467,0.856254,0.924662,0.996118,0.996086,0.995948,0.997268,0.997928,0.856254,1.712508,
00050,0.997159,0.922744,0.999457,0.891300,0.944359,0.946588,0.999112,0.998342,0.997111,0.997370,0.891300,1.782600,
00051,0.997196,0.914065,0.998086,0.843200,0.924662,0.992493,0.998078,0.998037,0.997434,0.996189,0.843200,1.686400,
00052,0.997202,0.974449,0.997844,0.865431,0.927048,0.984652,0.996644,0.997406,0.995797,0.996086,0.865431,1.730862,
00053,0.996659,0.911012,0.998749,0.828210,0.924662,0.992894,0.995950,0.997769,0.996488,0.997324,0.828210,1.656419,
00054,0.997337,0.941543,0.999327,0.847913,0.944359,0.997386,0.996792,0.997197,0.998831,0.997843,0.847913,1.695826,
00055,0.996458,0.919183,0.999438,0.847891,0.944359,0.993778,0.997432,0.997790,0.999558,0.997993,0.847891,1.695782,
00056,0.995918,0.923918,0.998501,0.877073,0.922341,0.997386,0.997322,0.998284,0.997761,0.997092,0.877073,1.754146,
00057,0.995993,0.906114,0.997419,0.918926,0.924662,0.986992,0.996255,0.997167,0.999792,0.997099,0.906114,1.812228,
00058,0.996874,0.919450,0.999661,0.859883,0.924662,0.997443,0.997949,0.996890,0.995973,0.998173,0.859883,1.719766,
00059,0.996138,0.958279,0.998612,0.855400,0.924662,0.997287,0.997727,0.995273,0.997346,0.996771,0.855400,1.710799,
00060,0.996612,0.932168,0.998834,0.890772,0.927048,0.997287,0.996727,0.998841,0.997249,0.996781,0.890772,1.781545,
00061,0.996767,0.913143,0.998627,0.897086,0.941144,0.982701,0.997429,0.997050,0.996800,0.997558,0.897086,1.794172,
00062,0.996416,0.915432,0.998943,0.884049,0.927048,0.993280,0.997949,0.996825,0.997218,0.998789,0.884049,1.768099,
00063,0.997061,0.937581,0.998162,0.860273,0.922341,0.945349,0.996607,0.997538,0.996389,0.996015,0.860273,1.720546,
00064,0.997031,0.903627,0.997955,0.857982,0.924662,0.997085,0.996946,0.995512,0.996976,0.996573,0.857982,1.715964,
