File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.998348,0.931440,0.999295,0.913617,0.940874,0.997133,0.999058,0.998674,0.999280,0.998498,0.913617,5.481703,
00002,0.997071,0.936919,0.998753,0.884541,0.937538,0.998481,0.998547,0.999338,0.996947,0.997456,0.884541,5.307243,
00003,0.998049,0.928596,0.999682,0.962617,0.937538,0.998387,0.998240,0.998795,0.998336,0.999251,0.928596,5.571573,
00004,0.997862,0.929515,0.999582,0.893931,0.939189,0.996404,0.998599,0.998897,0.998774,0.998928,0.893931,5.363588,
00005,0.997384,0.984781,0.998906,0.925668,0.940874,0.991850,0.999635,0.996945,0.999971,0.998167,0.925668,5.554005,
00006,0.998174,0.940584,0.999726,0.902255,0.942596,0.992339,0.998367,0.998223,0.998827,0.998889,0.902255,5.413530,
00007,0.998461,0.943630,0.999664,0.892813,0.942596,0.991613,0.998870,0.997934,0.999275,0.998601,0.892813,5.356876,
00008,0.997916,0.930482,0.998672,0.899421,0.940874,0.994978,0.999069,0.999828,0.997501,0.998414,0.899421,5.396526,
00009,0.998352,0.934801,0.999807,0.883128,0.942596,0.980939,0.998001,0.999254,0.997829,0.998647,0.883128,5.298767,
00010,0.998391,0.935219,0.999897,0.868697,0.937538,0.997854,0.998431,0.998042,0.998442,0.999258,0.868697,5.212183,
00011,0.998137,0.945423,0.999532,0.891846,0.940874,0.954819,0.998769,0.998484,0.997388,0.999114,0.891846,5.351076,
00012,0.997437,0.961914,0.999054,0.882629,0.937538,0.979618,0.998010,0.997959,0.998098,0.997969,0.882629,5.295775,
00013,0.998297,0.935438,0.999787,0.898222,0.940874,0.982223,0.997898,0.997238,0.998371,0.998921,0.898222,5.389334,
00014,0.998471,0.952253,0.998654,0.874010,0.939189,0.991613,0.998102,0.997998,0.997489,0.997216,0.874010,5.244057,
00015,0.997442,0.938148,0.998983,0.880259,0.940874,0.934052,0.998823,0.998380,0.998301,0.998012,0.880259,5.281553,
00016,0.998316,0.952748,0.999861,0.887837,0.935920,0.998212,0.998313,0.999306,0.998857,0.998857,0.887837,5.327023,
00017,0.997778,0.942128,0.999023,0.893535,0.940874,0.995885,0.998061,0.998208,0.998306,0.997989,0.893535,5.361208,
00018,0.998271,0.940311,0.999701,0.917525,0.937538,0.998104,0.997666,0.998409,0.998967,0.998499,0.917525,5.505151,
00019,0.998323,0.952774,0.999087,0.888300,0.939189,0.995958,0.999437,0.998530,0.998452,0.997884,0.888300,5.329800,
00020,0.997936,0.944952,0.998911,0.901936,0.940874,0.994434,0.997447,0.998768,0.998359,0.998760,0.901936,5.411617,
00021,0.997879,0.922174,0.998745,0.889244,0.944356,0.953827,0.997771,0.998198,0.997138,0.998317,0.889244,5.335464,
00022,0.998054,0.932377,0.999375,0.884365,0.940874,0.998488,0.998773,0.999307,0.998216,0.847975,0.847975,5.087851,
00023,0.998400,0.939545,0.999714,0.889659,0.939189,0.997513,0.998878,0.999005,0.998325,0.999051,0.889659,5.337953,
00024,0.998221,0.946653,0.999526,0.892969,0.937538,0.932621,0.998678,0.998466,0.998488,0.998517,0.892969,5.357812,
