File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997823,0.946470,0.998673,0.876883,0.937073,0.986614,0.999528,0.998565,0.998728,0.998534,0.876883,4.384415,
00002,0.996929,0.951499,0.998711,0.903888,0.929620,0.982188,0.997439,0.997706,0.997705,0.997706,0.903888,4.519439,
00003,0.998125,0.927254,0.998789,0.897996,0.937073,0.986886,0.998764,0.998204,0.998800,0.997766,0.897996,4.489982,
00004,0.997452,0.958399,0.999500,0.890472,0.931420,0.986614,0.998610,0.997792,0.998934,0.998943,0.890472,4.452362,
00005,0.997009,0.947258,0.999321,0.901284,0.937073,0.943002,0.998141,0.997860,0.997544,0.997352,0.901284,4.506422,
00006,0.998021,0.934761,0.999654,0.873409,0.931420,0.998376,0.999388,0.997633,0.998646,0.998809,0.873409,4.367044,
00007,0.998029,0.936861,0.999618,0.907201,0.935144,0.998342,0.998306,0.997943,0.998062,0.998975,0.907201,4.536003,
00008,0.997582,0.937700,0.998929,0.874593,0.939050,0.986886,0.999375,0.998515,0.998454,0.998355,0.874593,4.372963,
00009,0.998263,0.934672,0.999794,0.889282,0.933260,0.986614,0.998469,0.999029,0.997587,0.998581,0.889282,4.446408,
00010,0.998063,0.926726,0.999312,0.916762,0.937073,0.998341,0.999074,0.999223,0.998321,0.999119,0.916762,4.583811,
00011,0.997906,0.937232,0.999282,0.900259,0.926139,0.998229,0.998175,0.998967,0.998172,0.998814,0.900259,4.501294,
00012,0.997152,0.963823,0.998927,0.879942,0.935144,0.986886,0.998647,0.997671,0.997611,0.997585,0.879942,4.399709,
00013,0.998100,0.962933,0.999779,0.898732,0.939050,0.981784,0.998591,0.998058,0.999202,0.999072,0.898732,4.493659,
00014,0.998317,0.931830,0.999842,0.915675,0.933260,0.995830,0.998863,0.998627,0.998477,0.998251,0.915675,4.578373,
00015,0.996964,0.952667,0.998941,0.905706,0.935144,0.986584,0.998696,0.998377,0.997948,0.997415,0.905706,4.528528,
00016,0.997924,0.936861,0.999184,0.886495,0.937073,0.991287,0.996712,0.997969,0.998711,0.998692,0.886495,4.432473,
00017,0.997612,0.942235,0.998903,0.882975,0.935144,0.973298,0.997642,0.997851,0.998277,0.997806,0.882975,4.414876,
00018,0.997980,0.925987,0.998824,0.894301,0.935144,0.979836,0.997859,0.998606,0.997786,0.998105,0.894301,4.471504,
00019,0.998027,0.937287,0.999429,0.864200,0.933260,0.997636,0.997859,0.997779,0.997895,0.998760,0.864200,4.321000,
00020,0.997414,0.930793,0.998002,0.891078,0.927861,0.997380,0.997591,0.998300,0.997325,0.997726,0.891078,4.455388,
00021,0.997635,0.940073,0.999027,0.855835,0.933260,0.986614,0.997335,0.998519,0.998443,0.998614,0.855835,4.279177,
00022,0.998005,0.968741,0.998817,0.891515,0.937073,0.997923,0.998306,0.998383,0.998406,0.997323,0.891515,4.457574,
00023,0.998242,0.938227,0.999586,0.903010,0.937073,0.998351,0.998366,0.998840,0.998709,0.999639,0.903010,4.515050,
00024,0.998166,0.933013,0.999599,0.883320,0.933260,0.994741,0.999414,0.997828,0.998753,0.998859,0.883320,4.416600,
00025,0.997578,0.924954,0.999367,0.895112,0.935144,0.998289,0.998345,0.998043,0.998791,0.998439,0.895112,4.475560,
00026,0.997835,0.959951,0.999495,0.887254,0.935144,0.997415,0.998380,0.998599,0.998050,0.998621,0.887254,4.436270,
00027,0.998182,0.947258,0.999827,0.900715,0.937073,0.993508,0.997625,0.997960,0.998250,0.999352,0.900715,4.503575,
00028,0.998034,0.942303,0.999372,0.863760,0.933260,0.998323,0.999067,0.998957,0.997990,0.998848,0.863760,4.318799,
00029,0.998125,0.947520,0.999784,0.898869,0.937073,0.964446,0.998035,0.997446,0.997918,0.998910,0.898869,4.494343,
00030,0.998208,0.943809,0.999604,0.899199,0.935144,0.964446,0.998780,0.997829,0.998667,0.998872,0.899199,4.495996,
00031,0.997609,0.939893,0.999427,0.890225,0.937073,0.997310,0.998648,0.997790,0.998177,0.998047,0.890225,4.451127,
00032,0.996890,0.936094,0.998994,0.890447,0.927861,0.972702,0.999008,0.998007,0.998385,0.997295,0.890447,4.452236,
00033,0.998222,0.926235,0.999570,0.888571,0.935144,0.988097,0.998214,0.999195,0.997820,0.998896,0.888571,4.442856,
00034,0.998291,0.950841,0.999656,0.890688,0.935144,0.995555,0.998927,0.998488,0.998386,0.998383,0.890688,4.453441,
00035,0.997876,0.953215,0.999339,0.881631,0.933260,0.994341,0.998066,0.997754,0.998321,0.998583,0.881631,4.408154,
00036,0.996900,0.933267,0.998481,0.894082,0.939050,0.998297,0.998631,0.997760,0.997433,0.997240,0.894082,4.470409,
00037,0.998010,0.954081,0.998971,0.916967,0.935144,0.998197,0.998974,0.999087,0.998200,0.997576,0.916967,4.584835,
00038,0.998280,0.965967,0.999529,0.898149,0.931420,0.991021,0.999252,0.998215,0.998195,0.998319,0.898149,4.490743,
00039,0.997862,0.927934,0.999401,0.893996,0.933260,0.976231,0.999400,0.997884,0.997905,0.998765,0.893996,4.469981,
00040,0.997373,0.935413,0.998951,0.860869,0.935144,0.997231,0.998334,0.998633,0.998692,0.998243,0.860869,4.304345,
00041,0.998077,0.935798,0.999668,0.904648,0.935144,0.987827,0.999156,0.998396,0.997846,0.999295,0.904648,4.523238,
00042,0.998147,1.000000,0.999140,0.917692,0.937073,0.902853,0.998752,0.999111,0.997521,0.998343,0.902853,4.514263,
00043,0.996987,0.935662,0.999265,0.866385,0.931420,0.996806,0.997905,0.998579,0.997508,0.997296,0.866385,4.331925,
00044,0.998185,0.936232,0.999449,0.932723,0.933260,0.996384,0.998014,0.998030,0.998315,0.998735,0.932723,4.663614,
00045,0.998141,0.931922,0.999654,0.975877,0.937073,0.986886,0.998161,0.997913,0.998368,1.000000,0.931922,4.659610,
00046,0.997927,0.941653,0.999350,0.898549,0.933260,0.998268,0.997884,0.999158,0.999026,0.998905,0.898549,4.492746,
00047,0.997914,0.925682,0.999278,0.900014,0.933260,0.997671,0.997397,0.998470,0.998636,0.998248,0.900014,4.500068,
00048,0.998219,0.943531,0.998584,0.886494,0.933260,0.986614,0.997984,0.998583,0.998450,0.997570,0.886494,4.432470,
00049,0.998045,0.925792,0.999285,0.909628,0.933260,0.978485,0.998054,0.998489,0.998630,0.995929,0.909628,4.548139,
00050,0.997540,0.965864,0.999493,0.882754,0.933260,0.997647,0.998477,0.998546,0.997698,0.998232,0.882754,4.413771,
00051,0.997934,0.928088,0.998703,0.878669,0.935144,0.958790,0.997771,0.998374,0.998175,0.998371,0.878669,4.393346,
00052,0.998263,0.939569,0.999359,0.900214,0.935144,0.998198,0.997845,0.997665,0.998495,0.998349,0.900214,4.501072,
00053,0.998209,0.933267,0.999309,0.889495,0.935144,0.998285,0.998737,0.998739,0.998917,0.998464,0.889495,4.447473,
00054,0.997922,0.938647,0.999236,0.865102,0.935144,0.993116,0.998645,0.997979,0.999187,0.998923,0.865102,4.325512,
00055,0.998042,0.957734,0.999199,0.866365,0.937073,0.996980,0.997815,0.998448,0.998319,0.998590,0.866365,4.331826,
00056,0.998148,0.953705,0.999581,0.889511,0.931420,0.998215,0.998551,0.999467,0.998499,0.998681,0.889511,4.447556,
00057,0.998165,0.955924,0.998947,0.889762,0.935144,0.998277,0.998973,0.998708,0.998556,0.997508,0.889762,4.448812,
00058,0.997619,0.946470,0.999439,0.901766,0.929620,0.998280,0.998181,0.998427,0.998296,0.997735,0.901766,4.508830,
00059,0.997730,0.930222,0.999144,0.868290,0.935144,0.995507,0.996828,0.997968,0.997916,0.998112,0.868290,4.341449,
