File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.413742,0.411598,0.415591,0.249790,0.412690,0.673788,0.413739,0.643421,0.413752,0.413744,0.249790,0.249790,
00002,0.414362,0.413536,0.416194,0.249673,0.405081,0.675674,0.414378,0.675893,0.414368,0.414362,0.249673,0.249673,
00003,0.413281,0.411248,0.415378,0.250004,0.403701,0.661291,0.413288,0.610562,0.413284,0.413283,0.250004,0.250004,
00004,0.412658,0.411340,0.414348,0.249062,0.409803,0.675219,0.412672,0.677033,0.412661,0.412660,0.249062,0.249062,
00005,0.412387,0.411604,0.415421,0.248698,0.394764,0.570914,0.412406,0.580810,0.412390,0.412395,0.248698,0.248698,
00006,0.412968,0.410980,0.414819,0.249663,0.411571,0.661424,0.412985,0.675897,0.412971,0.412973,0.249663,0.249663,
00007,0.412362,0.410681,0.414382,0.248844,0.410466,0.673254,0.412375,0.676187,0.412365,0.412367,0.248844,0.248844,
00008,0.411845,0.410713,0.413777,0.248827,0.367035,0.658152,0.411839,0.674076,0.411846,0.411841,0.248827,0.248827,
00009,0.412848,0.412006,0.415150,0.249237,0.412848,0.675064,0.412855,0.675563,0.412850,0.412852,0.249237,0.249237,
00010,0.411801,0.411088,0.413882,0.248530,0.402773,0.664575,0.411804,0.672366,0.411802,0.411803,0.248530,0.248530,
00011,0.412267,0.411405,0.414373,0.248186,0.367035,0.649248,0.412295,0.674339,0.412269,0.412273,0.248186,0.248186,
00012,0.412980,0.412365,0.415044,0.248937,0.409423,0.673831,0.412991,0.677665,0.412987,0.412980,0.248937,0.248937,
00013,0.412650,0.410319,0.414179,0.249835,0.399897,0.677924,0.412651,0.675480,0.412657,0.412652,0.249835,0.249835,
00014,0.413350,0.412382,0.415076,0.249181,0.395801,0.664769,0.413342,0.675881,0.413366,0.413349,0.249181,0.249181,
00015,0.413820,0.413974,0.416616,0.250086,0.413820,0.649248,0.413841,0.676837,0.413829,0.413821,0.250086,0.250086,
00016,0.412104,0.411154,0.414604,0.249650,0.412088,0.664909,0.412113,0.675651,0.412120,0.412104,0.249650,0.249650,
00017,0.413200,0.411753,0.415274,0.249466,0.386196,0.671734,0.413211,0.676217,0.413201,0.413203,0.249466,0.249466,
00018,0.413302,0.411673,0.414905,0.249673,0.405655,0.622063,0.413319,0.677065,0.413305,0.413310,0.249673,0.249673,
00019,0.411536,0.410944,0.413597,0.248911,0.389959,0.670591,0.411557,0.673777,0.411539,0.411541,0.248911,0.248911,
00020,0.412552,0.410805,0.414213,0.248900,0.406820,0.676858,0.412546,0.529028,0.412555,0.412557,0.248900,0.248900,
00021,0.412556,0.412602,0.415247,0.248954,0.393754,0.661291,0.412550,0.677891,0.412561,0.412557,0.248954,0.248954,
00022,0.413114,0.410232,0.415431,0.249586,0.409734,0.671782,0.413129,0.676098,0.413117,0.413117,0.249586,0.249586,
00023,0.412462,0.410441,0.414401,0.249339,0.402719,0.675090,0.412469,0.675407,0.412475,0.412463,0.249339,0.249339,
00024,0.411931,0.412307,0.414521,0.248879,0.404157,0.673750,0.411954,0.674622,0.411932,0.411935,0.248879,0.248879,
00025,0.411751,0.411731,0.414503,0.248762,0.379673,0.671900,0.411754,0.674937,0.411754,0.411753,0.248762,0.248762,
00026,0.411983,0.409821,0.414055,0.249407,0.405629,0.674991,0.411986,0.661170,0.411988,0.411985,0.249407,0.249407,
00027,0.411814,0.408899,0.412911,0.249078,0.407205,0.628299,0.411839,0.675356,0.411817,0.411818,0.249078,0.249078,
00028,0.412533,0.411034,0.414728,0.248738,0.407518,0.675426,0.412565,0.674594,0.412536,0.412534,0.248738,0.248738,
00029,0.412573,0.412107,0.414522,0.249307,0.388351,0.638966,0.412579,0.676045,0.412582,0.412570,0.249307,0.249307,
00030,0.413108,0.413109,0.415327,0.249571,0.410276,0.661424,0.413114,0.675457,0.413109,0.413120,0.249571,0.249571,
00031,0.412067,0.409836,0.414297,0.248453,0.411418,0.669202,0.412082,0.673858,0.412070,0.412070,0.248453,0.248453,
00032,0.413097,0.412468,0.415374,0.249223,0.410910,0.650001,0.413112,0.675632,0.413106,0.413101,0.249223,0.249223,
00033,0.410952,0.409128,0.413000,0.247850,0.408639,0.675338,0.410953,0.672711,0.410955,0.410962,0.247850,0.247850,
00034,0.412840,0.408611,0.414236,0.249470,0.396625,0.661142,0.412849,0.675863,0.412841,0.412844,0.249470,0.249470,
00035,0.413037,0.410178,0.414631,0.249334,0.411310,0.672896,0.413073,0.675264,0.413040,0.413036,0.249334,0.249334,
00036,0.412295,0.411002,0.414641,0.248915,0.411188,0.656774,0.412295,0.674794,0.412298,0.412302,0.248915,0.248915,
00037,0.412706,0.410178,0.414595,0.248802,0.411650,0.655445,0.412732,0.675655,0.412709,0.412708,0.248802,0.248802,
00038,0.412541,0.412279,0.415018,0.249399,0.412343,0.669227,0.412557,0.675015,0.412547,0.412547,0.249399,0.249399,
00039,0.414112,0.410456,0.415582,0.249950,0.409210,0.598330,0.414125,0.676374,0.414119,0.414118,0.249950,0.249950,
00040,0.414246,0.411297,0.415579,0.250471,0.411707,0.680596,0.414257,0.676273,0.414253,0.414249,0.250471,0.250471,
00041,0.413346,0.410360,0.415110,0.249913,0.408904,0.643927,0.413371,0.676669,0.413353,0.413352,0.249913,0.249913,
00042,0.412464,0.411137,0.414768,0.249221,0.397961,0.598330,0.412485,0.675045,0.412467,0.412472,0.249221,0.249221,
00043,0.411897,0.408985,0.413771,0.248672,0.411434,0.677427,0.411927,0.676367,0.411898,0.411903,0.248672,0.248672,
00044,0.412936,0.410687,0.415096,0.249609,0.412438,0.649711,0.412949,0.675308,0.412939,0.412938,0.249609,0.249609,
00045,0.413007,0.411602,0.415306,0.249336,0.413007,0.607998,0.413008,0.677586,0.413010,0.413011,0.249336,0.249336,
00046,0.412130,0.410259,0.414051,0.249173,0.408678,0.675856,0.412139,0.676098,0.412133,0.412135,0.249173,0.249173,
00047,0.414834,0.413400,0.417080,0.250624,0.404201,0.676690,0.414849,0.678193,0.414835,0.414842,0.250624,0.250624,
00048,0.412453,0.408231,0.413965,0.248628,0.397961,0.671848,0.412498,0.580810,0.412455,0.412457,0.248628,0.248628,
00049,0.413742,0.412387,0.416008,0.249740,0.409041,0.675606,0.413739,0.675563,0.413744,0.413742,0.249740,0.249740,
00050,0.412974,0.411308,0.414951,0.250246,0.412890,0.667587,0.412956,0.676692,0.412985,0.412980,0.250246,0.250246,
00051,0.413268,0.411008,0.415035,0.248895,0.408721,0.661424,0.413290,0.677222,0.413270,0.413270,0.248895,0.248895,
00052,0.412882,0.410961,0.414385,0.249421,0.409638,0.638966,0.412880,0.674787,0.412891,0.412881,0.249421,0.249421,
00053,0.412504,0.409016,0.413696,0.249618,0.410166,0.674175,0.412508,0.676623,0.412505,0.412511,0.249618,0.249618,
00054,0.413068,0.411259,0.415059,0.249360,0.408638,0.676055,0.413073,0.676920,0.413071,0.413074,0.249360,0.249360,
00055,0.412681,0.411388,0.415472,0.249705,0.408150,0.664849,0.412711,0.675425,0.412684,0.412685,0.249705,0.249705,
00056,0.412343,0.413227,0.415335,0.249115,0.412343,0.650001,0.412343,0.676381,0.412350,0.412344,0.249115,0.249115,
00057,0.413882,0.411323,0.416327,0.249923,0.398010,0.673875,0.413906,0.678124,0.413888,0.413886,0.249923,0.249923,
00058,0.413087,0.412054,0.415613,0.250033,0.407729,0.669373,0.413114,0.676538,0.413090,0.413092,0.250033,0.250033,
00059,0.413738,0.411055,0.415047,0.250241,0.413317,0.670500,0.413760,0.643421,0.413741,0.413740,0.250241,0.250241,
00060,0.412343,0.410777,0.414866,0.249032,0.408638,0.673332,0.412348,0.676510,0.412348,0.412342,0.249032,0.249032,
00061,0.413312,0.415128,0.416278,0.249911,0.409041,0.678035,0.413307,0.676395,0.413315,0.413314,0.249911,0.249911,
00062,0.411818,0.410479,0.414190,0.248650,0.409041,0.649248,0.411825,0.580810,0.411825,0.411822,0.248650,0.248650,
00063,0.412102,0.410458,0.413851,0.248864,0.411277,0.672427,0.412105,0.674403,0.412103,0.412104,0.248864,0.248864,
00064,0.415228,0.413422,0.417569,0.250685,0.413756,0.643410,0.415220,0.679273,0.415231,0.415230,0.250685,0.250685,
00065,0.414450,0.413195,0.416811,0.250714,0.403705,0.671713,0.414465,0.677261,0.414455,0.414452,0.250714,0.250714,
00066,0.413262,0.413184,0.416281,0.249378,0.413262,0.678532,0.413265,0.676047,0.413269,0.413264,0.249378,0.249378,
00067,0.413385,0.412942,0.415004,0.250010,0.413120,0.669912,0.413399,0.674507,0.413388,0.413391,0.250010,0.250010,
00068,0.413277,0.411388,0.415904,0.249638,0.411349,0.661544,0.413292,0.675929,0.413284,0.413280,0.249638,0.249638,
00069,0.413450,0.411448,0.414654,0.250335,0.405446,0.661424,0.413467,0.678057,0.413453,0.413450,0.250335,0.250335,
00070,0.412044,0.412221,0.414707,0.248681,0.409208,0.671201,0.412057,0.676918,0.412047,0.412047,0.248681,0.248681,
00071,0.414246,0.411785,0.416112,0.249779,0.410860,0.616621,0.414255,0.676079,0.414249,0.414253,0.249779,0.249779,
00072,0.414173,0.413357,0.416482,0.250425,0.382571,0.666912,0.414184,0.676139,0.414176,0.414180,0.250425,0.250425,
00073,0.412696,0.413130,0.416150,0.249292,0.409834,0.656774,0.412694,0.676494,0.412699,0.412698,0.249292,0.249292,
00074,0.412502,0.410719,0.414633,0.248464,0.390874,0.666561,0.412506,0.675595,0.412507,0.412503,0.248464,0.248464,
00075,0.412069,0.410045,0.413663,0.248778,0.411794,0.670316,0.412076,0.676505,0.412072,0.412075,0.248778,0.248778,
00076,0.413557,0.412092,0.415889,0.249775,0.397961,0.673332,0.413561,0.679047,0.413558,0.413564,0.249775,0.249775,
00077,0.413448,0.411796,0.415644,0.249807,0.407915,0.650305,0.413482,0.675978,0.413451,0.413460,0.249807,0.249807,
00078,0.414181,0.412802,0.416283,0.250949,0.404527,0.676894,0.414184,0.676939,0.414182,0.414182,0.250949,0.250949,
00079,0.414212,0.413055,0.416595,0.250938,0.414212,0.673254,0.414227,0.677307,0.414215,0.414220,0.250938,0.250938,
00080,0.413298,0.411244,0.415172,0.249434,0.406430,0.663324,0.413298,0.678855,0.413303,0.413306,0.249434,0.249434,
00081,0.412694,0.410383,0.415003,0.249297,0.412513,0.674586,0.412703,0.676510,0.412697,0.412706,0.249297,0.249297,
00082,0.413160,0.411169,0.415370,0.249376,0.405058,0.665143,0.413167,0.675432,0.413161,0.413166,0.249376,0.249376,
00083,0.412677,0.412210,0.415046,0.249041,0.390912,0.669248,0.412694,0.676005,0.412680,0.412683,0.249041,0.249041,
00084,0.413978,0.412086,0.416625,0.249708,0.372583,0.656723,0.413989,0.475695,0.413980,0.413984,0.249708,0.249708,
00085,0.413091,0.412748,0.415563,0.250369,0.413091,0.673431,0.413094,0.674645,0.413094,0.413099,0.250369,0.250369,
00086,0.413222,0.412678,0.415649,0.249613,0.413222,0.678505,0.413231,0.676475,0.413228,0.413228,0.249613,0.249613,
00087,0.412408,0.412032,0.414667,0.248587,0.412139,0.650001,0.412408,0.675653,0.412409,0.412411,0.248587,0.248587,
00088,0.413425,0.412167,0.415251,0.249238,0.410681,0.678212,0.413419,0.677107,0.413439,0.413429,0.249238,0.249238,
00089,0.412443,0.410206,0.414720,0.249197,0.409669,0.673788,0.412448,0.676266,0.412446,0.412445,0.249197,0.249197,
00090,0.413402,0.411914,0.415995,0.249005,0.389065,0.661424,0.413422,0.626574,0.413405,0.413406,0.249005,0.249005,
00091,0.412510,0.410779,0.414678,0.249020,0.407299,0.650001,0.412504,0.677619,0.412511,0.412522,0.249020,0.249020,
00092,0.413534,0.412227,0.415212,0.250447,0.409210,0.667587,0.413538,0.676538,0.413535,0.413539,0.250447,0.250447,
00093,0.412299,0.409480,0.413542,0.248967,0.411550,0.676771,0.412302,0.675618,0.412308,0.412302,0.248967,0.248967,
00094,0.413525,0.412893,0.416185,0.250334,0.413525,0.678562,0.413563,0.675199,0.413526,0.413531,0.250334,0.250334,
00095,0.411201,0.409774,0.413387,0.248643,0.404717,0.655445,0.411204,0.671842,0.411206,0.411202,0.248643,0.248643,
00096,0.413394,0.411974,0.415254,0.249558,0.394764,0.638294,0.413399,0.677409,0.413405,0.413391,0.249558,0.249558,
00097,0.412777,0.408856,0.414645,0.249394,0.412512,0.617982,0.412789,0.674619,0.412779,0.412781,0.249394,0.249394,
00098,0.413097,0.411089,0.415206,0.249134,0.404325,0.676362,0.413116,0.626574,0.413098,0.413097,0.249134,0.249134,
00099,0.414507,0.414976,0.416777,0.250494,0.408638,0.664849,0.414520,0.679336,0.414510,0.414518,0.250494,0.250494,
00100,0.413703,0.411465,0.415637,0.249869,0.387465,0.607998,0.413716,0.677566,0.413706,0.413706,0.249869,0.249869,
00101,0.411454,0.411527,0.413922,0.248239,0.409292,0.598330,0.411461,0.674465,0.411455,0.411454,0.248239,0.248239,
00102,0.413181,0.410435,0.415006,0.249741,0.381476,0.667781,0.413196,0.675867,0.413194,0.413189,0.249741,0.249741,
00103,0.412656,0.412032,0.414825,0.249172,0.406820,0.673520,0.412661,0.675591,0.412657,0.412660,0.249172,0.249172,
00104,0.412380,0.411013,0.414991,0.248842,0.377507,0.669896,0.412373,0.643421,0.412388,0.412382,0.248842,0.248842,
00105,0.413220,0.412453,0.416439,0.249712,0.411680,0.672549,0.413231,0.677736,0.413228,0.413224,0.249712,0.249712,
00106,0.413747,0.410242,0.415624,0.250055,0.410180,0.676011,0.413743,0.680289,0.413750,0.413754,0.250055,0.250055,
00107,0.413730,0.414072,0.416504,0.249720,0.406820,0.672819,0.413737,0.677319,0.413733,0.413738,0.249720,0.249720,
00108,0.413289,0.411684,0.415223,0.249768,0.409041,0.661686,0.413290,0.675745,0.413292,0.413291,0.249768,0.249768,
00109,0.411665,0.409719,0.413457,0.248707,0.411371,0.675215,0.411676,0.675128,0.411666,0.411671,0.248707,0.248707,
00110,0.413517,0.413914,0.416133,0.250227,0.397195,0.675829,0.413526,0.678325,0.413520,0.413523,0.250227,0.250227,
00111,0.411992,0.411598,0.414239,0.248750,0.411217,0.673814,0.411990,0.674231,0.411993,0.411999,0.248750,0.248750,
00112,0.411609,0.410766,0.414267,0.248761,0.411085,0.661424,0.411618,0.674063,0.411612,0.411613,0.248761,0.248761,
00113,0.412587,0.413223,0.415896,0.249654,0.409531,0.674765,0.412603,0.676577,0.412588,0.412587,0.249654,0.249654,
00114,0.413097,0.412081,0.415967,0.249564,0.412335,0.649711,0.413104,0.678382,0.413104,0.413099,0.249564,0.249564,
00115,0.413887,0.410880,0.415376,0.249550,0.410286,0.676695,0.413896,0.676632,0.413892,0.413888,0.249550,0.249550,
00116,0.412895,0.409740,0.414562,0.249372,0.412509,0.671565,0.412897,0.675692,0.412904,0.412898,0.249372,0.249372,
00117,0.412989,0.408931,0.414483,0.249711,0.409754,0.666347,0.413016,0.676784,0.412992,0.412994,0.249711,0.249711,
00118,0.412993,0.410623,0.414899,0.249677,0.410000,0.676695,0.412985,0.676116,0.412994,0.412996,0.249677,0.249677,
00119,0.412848,0.410980,0.415659,0.249528,0.410133,0.675198,0.412866,0.674626,0.412850,0.412856,0.249528,0.249528,
00120,0.412221,0.412156,0.414482,0.248848,0.396866,0.673467,0.412249,0.675837,0.412225,0.412217,0.248848,0.248848,
00121,0.412176,0.410670,0.414960,0.249253,0.412176,0.675300,0.412193,0.610562,0.412179,0.412185,0.249253,0.249253,
00122,0.413962,0.410264,0.415610,0.249824,0.408430,0.676972,0.413973,0.677547,0.413965,0.413965,0.249824,0.249824,
00123,0.412926,0.411851,0.415553,0.249253,0.411645,0.667000,0.412939,0.678248,0.412933,0.412927,0.249253,0.249253,
00124,0.413264,0.409704,0.414683,0.250054,0.410428,0.638294,0.413288,0.677386,0.413267,0.413266,0.250054,0.250054,
00125,0.413404,0.411533,0.415736,0.250619,0.407915,0.671959,0.413415,0.675724,0.413407,0.413402,0.250619,0.250619,
00126,0.413160,0.410616,0.414984,0.249607,0.405558,0.659759,0.413162,0.676641,0.413167,0.413170,0.249607,0.249607,
