File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.996856,0.943103,0.999397,0.926571,0.940569,0.997446,0.998578,0.999420,0.997505,0.997519,0.926571,2.779713,
00002,0.996554,0.945845,0.998712,0.942777,0.933353,0.995572,0.998085,0.998398,0.997124,0.997052,0.933353,2.800059,
00003,0.997141,0.928043,0.998861,0.873001,0.940569,0.984966,0.997769,0.998126,0.997797,0.997687,0.873001,2.619002,
00004,0.997755,0.960061,0.999605,0.898909,0.936884,0.997518,0.998892,0.997543,0.997439,0.998049,0.898909,2.696726,
00005,0.997662,0.931567,0.999674,0.877549,0.935100,0.994259,0.997927,0.997518,0.997834,0.999748,0.877549,2.632648,
00006,0.997372,0.924791,0.998656,0.900954,0.936884,0.993951,0.998347,0.998829,0.997304,0.996594,0.900954,2.702861,
00007,0.997550,0.922701,0.999131,0.857780,0.938707,0.984078,0.998562,0.996771,0.997157,0.998991,0.857780,2.573341,
00008,0.997337,0.907198,0.998238,0.855580,0.933353,0.997682,0.999237,0.998266,0.998037,0.997104,0.855580,2.566739,
00009,0.996602,0.959135,0.999200,0.858849,0.938707,0.997115,0.998592,0.998486,0.998859,0.997474,0.858849,2.576547,
00010,0.997692,0.942432,0.999112,0.876044,0.933353,0.995089,0.998169,0.997083,0.998354,0.998643,0.876044,2.628131,
00011,0.997290,0.917752,0.997863,0.856565,0.936884,0.990060,0.998415,0.998315,0.997377,0.997144,0.856565,2.569695,
00012,0.997324,0.933605,0.999053,0.881673,0.936884,0.996607,0.998172,0.997527,0.997233,0.998884,0.881673,2.645018,
00013,0.997455,0.922361,0.997941,0.865887,0.936884,0.990656,0.997754,0.998018,0.996923,0.996538,0.865887,2.597662,
00014,0.997073,0.934811,0.998887,0.868959,0.936884,0.997875,0.997100,0.998019,0.998249,0.998005,0.868959,2.606876,
00015,0.997652,0.939302,0.999220,0.876261,0.931641,0.994632,0.997219,0.997678,0.997928,0.998692,0.876261,2.628784,
00016,0.996701,0.915832,0.998800,0.883673,0.936884,0.995639,0.998001,0.998566,0.996977,0.997056,0.883673,2.651018,
00017,0.997639,0.909326,0.999133,0.888134,0.938707,0.992675,0.998515,0.998393,0.997676,0.997908,0.888134,2.664401,
00018,0.997315,0.919752,0.999628,0.888735,0.940569,0.997119,0.996965,0.998038,0.998486,0.998421,0.888735,2.666206,
00019,0.997275,0.924738,0.999451,0.864810,0.942473,0.930525,0.998578,0.997020,0.997734,0.998849,0.864810,2.594429,
00020,0.997217,0.912463,0.998188,0.879185,0.936884,0.997777,0.998360,0.997661,0.999335,0.998167,0.879185,2.637556,
00021,0.997767,0.947366,0.999731,0.907692,0.933353,0.952180,0.998463,0.997623,0.997450,0.998268,0.907692,2.723075,
00022,0.997273,0.922981,0.998718,0.884150,0.936884,0.930525,0.997841,0.997709,0.997861,0.998439,0.884150,2.652451,
00023,0.997788,0.918257,0.998174,0.904910,0.931641,0.974306,0.968608,0.997407,0.995410,0.996584,0.904910,2.714729,
00024,0.997068,0.959791,0.999360,0.877313,0.938707,0.974306,0.996918,0.998212,0.997900,0.997487,0.877313,2.631938,
00025,0.996791,0.941031,0.999292,0.882454,0.940569,0.996727,0.997318,0.998218,0.997066,0.997923,0.882454,2.647363,
00026,0.997575,0.932650,0.999239,0.905492,0.940569,0.984078,0.996902,0.997089,0.997279,0.998613,0.905492,2.716477,
00027,0.997797,0.969762,0.998423,0.873098,0.938707,0.974867,0.998988,0.997650,0.996907,0.997043,0.873098,2.619293,
