File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.998052,0.939363,0.999204,0.894284,0.925576,0.959590,0.998339,0.998156,0.997907,0.998597,0.894284,7.154270,
00002,0.998524,0.935220,0.999760,0.885381,0.933569,0.986337,0.998549,0.998455,1.000000,0.999255,0.885381,7.083045,
00003,0.998190,0.968168,0.999137,0.897617,0.931491,0.998695,0.999033,0.998963,0.997728,0.998260,0.897617,7.180938,
00004,0.998572,0.966232,0.999432,0.891474,0.925576,0.998615,0.998869,0.998933,0.998670,0.998250,0.891474,7.131794,
00005,0.997754,0.931115,0.999295,0.889184,0.933569,0.998699,0.998712,0.998245,0.998164,0.998229,0.889184,7.113470,
00006,0.998336,0.936716,0.998922,0.918249,0.929468,0.998675,0.998406,0.998032,0.999000,0.998464,0.918249,7.345988,
00007,0.997931,0.956835,0.999557,0.900850,0.931491,0.995506,0.999095,0.997895,0.998849,0.998330,0.900850,7.206801,
00008,0.998253,0.973538,0.999167,0.934517,0.935706,0.981516,0.998171,0.998953,0.998575,0.998250,0.934517,7.476133,
00009,0.998476,0.928743,0.998957,0.918748,0.927497,0.995088,0.999111,0.998744,0.998323,0.997960,0.918748,7.349986,
00010,0.998070,0.927684,0.998811,0.906604,0.925576,0.995506,0.999549,0.998761,0.999361,0.998705,0.906604,7.252832,
00011,0.998492,0.956505,0.999775,0.882633,0.933569,0.994422,0.998677,0.998549,0.998880,0.999687,0.882633,7.061064,
00012,0.998400,0.940992,0.999076,0.913634,0.931491,0.998582,0.998949,0.998279,0.998527,0.998120,0.913634,7.309072,
00013,0.988234,0.684630,0.901251,0.870986,0.000001,0.000004,0.989287,0.862673,0.100280,0.908819,0.000001,0.000012,
00014,0.976339,0.562917,0.794988,0.870868,-0.000000,-0.000000,0.976377,0.713567,0.005611,0.809040,-0.000000,-0.000000,
00015,0.976339,0.562917,0.794988,0.870868,-0.000000,-0.000000,0.976377,0.713567,0.005611,0.809040,-0.000000,-0.000000,
00016,0.976339,0.562917,0.794988,0.870868,-0.000000,-0.000000,0.976377,0.713567,0.005611,0.809040,-0.000000,-0.000000,
00017,0.976339,0.562917,0.794988,0.870868,-0.000000,-0.000000,0.976377,0.713567,0.005611,0.809040,-0.000000,-0.000000,
00018,0.976339,0.562917,0.794988,0.870868,-0.000000,-0.000000,0.976377,0.713567,0.005611,0.809040,-0.000000,-0.000000,
