File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997847,0.924355,0.998697,0.897285,0.931689,0.980978,0.997874,0.998363,0.999426,0.998404,0.897285,3.589141,
00002,0.998082,0.927126,0.999356,0.923855,0.923027,0.994545,0.996817,0.998552,0.998409,0.998376,0.923027,3.692106,
00003,0.997737,0.935904,0.999420,0.858209,0.925106,0.970450,0.997067,0.996965,0.999802,0.999103,0.858209,3.432836,
00004,0.996971,0.936976,0.999184,0.878521,0.929434,0.986687,0.998058,0.998280,0.998093,0.997728,0.878521,3.514083,
00005,0.997752,0.958239,0.999122,0.865960,0.927241,0.993725,0.998308,0.998387,0.997795,0.998194,0.865960,3.463841,
00006,0.997930,0.937345,0.999887,0.902329,0.929434,0.980560,0.999359,0.998845,0.998243,0.998770,0.902329,3.609316,
00007,0.997218,0.965814,0.999418,0.893404,0.942269,0.998163,0.998237,0.998479,0.998967,0.997936,0.893404,3.573617,
00008,0.997918,0.941759,0.999849,0.937879,0.948219,0.928524,0.998600,0.998445,0.997426,0.999115,0.928524,3.714096,
00009,0.997246,0.927101,0.998754,0.886263,0.945192,0.994888,0.997719,0.997953,0.999112,0.997976,0.886263,3.545051,
00010,0.997723,0.946390,0.999215,0.894336,0.931689,0.997748,0.998386,0.997588,0.998921,0.998239,0.894336,3.577344,
00011,0.998039,0.928843,0.999721,0.877214,0.923027,0.995544,0.997772,0.984000,0.998292,0.999178,0.877214,3.508854,
00012,0.997818,0.928758,0.999187,0.879547,0.927241,0.997715,0.998383,0.998302,0.999063,0.999861,0.879547,3.518186,
00013,0.997697,0.946689,0.999524,0.881230,0.929434,0.998181,0.997266,0.998489,0.999282,0.998374,0.881230,3.524919,
00014,0.997594,0.943936,0.999217,0.875381,0.927241,0.963454,0.997063,0.997625,0.998323,0.997704,0.875381,3.501522,
00015,0.998122,0.933385,0.999756,0.873395,0.927241,0.994888,0.998533,0.999414,0.997874,1.000000,0.873395,3.493579,
00016,0.998135,0.962358,0.999054,0.862545,0.929434,0.908326,0.998231,0.999163,0.984000,0.983999,0.862545,3.450181,
00017,0.997313,0.925025,0.999024,0.913888,0.929434,0.984591,0.999110,0.997032,0.885275,0.983999,0.885275,3.541100,
00018,0.997755,0.949162,0.999389,0.896524,0.927241,0.994725,0.999260,0.998012,0.998390,0.998655,0.896524,3.586097,
00019,0.997277,0.959806,0.998983,0.865664,0.929434,0.980560,0.996775,0.997927,0.998777,0.997877,0.865664,3.462656,
00020,0.997910,0.919622,0.998764,0.870096,0.929434,0.986394,0.998241,0.997641,0.997874,0.997827,0.870096,3.480385,
00021,0.998026,0.946943,0.999353,0.874516,0.927241,0.998123,0.997483,0.998694,0.998436,0.997815,0.874516,3.498064,
00022,0.998030,0.976144,0.998041,0.888695,0.927241,0.992398,0.998145,0.997816,0.997885,0.997366,0.888695,3.554778,
00023,0.998086,0.944508,0.999327,0.902191,0.923027,0.998129,0.999870,0.998579,0.997849,0.998010,0.902191,3.608762,
00024,0.997252,0.912054,0.999153,0.867190,0.929434,0.989862,0.804161,0.997973,0.998060,0.997547,0.804161,3.216645,
00025,0.997928,0.925872,0.999841,0.954367,0.927241,0.988289,0.999349,0.997829,0.998695,0.998771,0.925872,3.703489,
00026,0.997900,0.941184,0.999750,0.912409,0.925106,0.957199,0.998515,0.996858,0.999097,0.998546,0.912409,3.649636,
00027,0.997284,0.940842,0.998214,0.892844,0.927241,0.998065,0.997584,0.997753,0.997802,0.997634,0.892844,3.571377,
00028,0.997957,0.955401,0.999413,0.916832,0.929434,0.998107,0.999432,0.998000,0.997830,0.997948,0.916832,3.667327,
00029,0.997048,0.926771,0.998215,0.891172,0.929434,0.991148,0.998254,0.998392,0.997830,0.997502,0.891172,3.564690,
