File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.190553,0.190560,0.191942,0.109023,0.190430,0.359435,0.190555,0.354275,0.190555,0.190555,0.109023,0.109023,
00002,0.190622,0.190214,0.192026,0.108843,0.187019,0.355510,0.190612,0.337600,0.190624,0.190622,0.108843,0.108843,
00003,0.190747,0.190579,0.192027,0.109181,0.190686,0.342584,0.190745,0.354772,0.190749,0.190750,0.109181,0.109181,
00004,0.191317,0.191722,0.192965,0.109211,0.190662,0.360542,0.191313,0.294267,0.191319,0.191322,0.109211,0.109211,
00005,0.191019,0.190936,0.192672,0.109261,0.190579,0.356493,0.191019,0.355817,0.191022,0.191023,0.109261,0.109261,
00006,0.192214,0.190627,0.193018,0.110026,0.170325,0.336137,0.192212,0.224263,0.192214,0.192216,0.110026,0.110026,
00007,0.192038,0.191433,0.193322,0.109631,0.187355,0.330208,0.192038,0.306088,0.192040,0.192038,0.109631,0.109631,
00008,0.191031,0.191218,0.192623,0.109011,0.191031,0.342584,0.191032,0.355277,0.191033,0.191034,0.109011,0.109011,
00009,0.192020,0.191751,0.193631,0.109802,0.189720,0.352855,0.192018,0.302047,0.192022,0.192022,0.109802,0.109802,
00010,0.191034,0.191057,0.192659,0.109159,0.190525,0.347354,0.191034,0.354244,0.191036,0.191034,0.109159,0.109159,
00011,0.191149,0.190294,0.192291,0.109324,0.189733,0.357888,0.191147,0.355793,0.191151,0.191151,0.109324,0.109324,
00012,0.191011,0.190643,0.192529,0.109288,0.188854,0.350546,0.191006,0.298108,0.191013,0.191007,0.109288,0.109288,
00013,0.191649,0.191412,0.193039,0.109736,0.191570,0.358818,0.191650,0.347789,0.191656,0.191655,0.109736,0.109736,
00014,0.191000,0.190971,0.192553,0.109187,0.186604,0.349264,0.191001,0.306088,0.191002,0.191005,0.109187,0.109187,
00015,0.191016,0.191078,0.192570,0.109190,0.191016,0.365338,0.191018,0.354323,0.191018,0.191018,0.109190,0.109190,
00016,0.190724,0.190217,0.192058,0.109156,0.189496,0.354381,0.190724,0.355242,0.190726,0.190729,0.109156,0.109156,
00017,0.191374,0.191253,0.193086,0.109462,0.182849,0.349538,0.191371,0.354988,0.191378,0.191373,0.109462,0.109462,
00018,0.190698,0.190845,0.192375,0.108937,0.190190,0.330174,0.190694,0.310236,0.190700,0.190703,0.108937,0.108937,
00019,0.191309,0.190783,0.192938,0.109377,0.190829,0.363661,0.191307,0.286865,0.191314,0.191310,0.109377,0.109377,
00020,0.191310,0.191073,0.192716,0.109352,0.164121,0.318826,0.191308,0.356112,0.191312,0.191310,0.109352,0.109352,
00021,0.190755,0.190070,0.192010,0.109037,0.179458,0.340542,0.190763,0.354897,0.190757,0.190759,0.109037,0.109037,
00022,0.191433,0.190877,0.192859,0.109409,0.191433,0.359403,0.191436,0.356373,0.191435,0.191435,0.109409,0.109409,
00023,0.190575,0.189242,0.191501,0.108845,0.188880,0.330208,0.190574,0.306088,0.190577,0.190576,0.108845,0.108845,
00024,0.191969,0.191232,0.193293,0.109617,0.185919,0.347071,0.191964,0.286865,0.191973,0.191971,0.109617,0.109617,
00025,0.190822,0.190289,0.192208,0.109143,0.190489,0.356959,0.190827,0.332720,0.190824,0.190824,0.109143,0.109143,
00026,0.191424,0.191068,0.193026,0.109386,0.189520,0.321228,0.191425,0.355041,0.191426,0.191427,0.109386,0.109386,
00027,0.191681,0.191197,0.192801,0.109630,0.187182,0.346847,0.191684,0.283298,0.191683,0.191680,0.109630,0.109630,
00028,0.191289,0.190144,0.192148,0.109336,0.188283,0.354003,0.191294,0.310236,0.191291,0.191289,0.109336,0.109336,
00029,0.190437,0.189528,0.191757,0.108800,0.169868,0.330751,0.190431,0.236039,0.190442,0.190435,0.108800,0.108800,
00030,0.191220,0.191041,0.192631,0.109224,0.181260,0.347990,0.191225,0.342621,0.191222,0.191223,0.109224,0.109224,
00031,0.190735,0.190595,0.192354,0.109096,0.190651,0.355975,0.190730,0.337600,0.190737,0.190736,0.109096,0.109096,
00032,0.190731,0.190525,0.192120,0.109059,0.185847,0.350051,0.190734,0.354389,0.190733,0.190732,0.109059,0.109059,
