File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997222,0.949978,0.998508,0.911539,0.943705,0.964803,0.997742,0.997921,0.998171,0.997779,0.911539,6.380773,
00002,0.998183,0.977694,0.999334,0.904756,0.945230,0.998435,0.998595,0.998869,0.997979,0.998991,0.904756,6.333289,
00003,0.998324,0.960974,0.999341,0.907599,0.946785,0.998109,0.999348,0.998787,0.998637,0.998378,0.907599,6.353192,
00004,0.998036,0.950710,0.999496,0.933175,0.923353,0.998508,0.999175,0.997653,0.999963,0.999060,0.923353,6.463473,
00005,0.998508,0.940072,0.999792,0.881521,0.925490,0.995920,0.999139,0.999138,0.999238,0.999574,0.881521,6.170644,
00006,0.998265,0.946083,0.999686,0.931401,0.945230,0.986740,0.999012,0.998745,0.998473,0.999175,0.931401,6.519806,
00007,0.998316,0.940043,0.999855,0.902578,0.943705,0.989933,0.998367,0.998906,0.998535,0.999333,0.902578,6.318046,
00008,0.998235,0.936871,0.999303,0.908870,0.939296,0.998422,0.998895,0.999259,0.999011,0.998549,0.908870,6.362090,
00009,0.997872,0.934494,0.999177,0.889760,0.942208,0.995387,0.998979,0.997605,0.999060,0.998091,0.889760,6.228322,
00010,0.998389,0.940218,0.999768,0.894138,0.925490,0.996317,0.998052,0.998811,0.998806,0.998957,0.894138,6.258963,
00011,0.998121,0.942331,0.999129,0.910358,0.925490,0.964803,0.998769,0.998649,0.999077,0.998460,0.910358,6.372505,
00012,0.998461,0.944923,0.999846,0.926118,0.942208,0.998245,0.998142,0.998290,0.998802,0.999506,0.926118,6.482827,
00013,0.998594,0.958435,0.999952,0.897236,0.925490,0.987880,0.998777,0.998891,0.999188,0.999057,0.897236,6.280655,
00014,0.997597,0.951636,0.999194,0.874446,0.943705,0.972874,0.998447,0.998024,0.998514,0.997850,0.874446,6.121122,
00015,0.998479,0.939712,0.999931,0.878212,0.940739,0.986740,0.998174,0.998686,0.998259,0.999485,0.878212,6.147483,
00016,0.997979,0.939101,0.998507,0.906368,0.942208,0.998366,0.998240,0.998796,0.998522,0.997921,0.906368,6.344573,
00017,0.998176,0.954502,0.999440,0.892884,0.943705,0.998190,0.998670,0.998544,0.998386,0.998773,0.892884,6.250186,
00018,0.998391,0.944227,0.998907,0.906794,0.946785,0.996940,0.998909,0.997872,0.998061,0.998109,0.906794,6.347559,
00019,0.997803,0.941817,0.998722,0.879765,0.937879,0.998264,0.999051,0.997245,0.998604,0.998225,0.879765,6.158354,
00020,0.997882,0.938662,0.998674,0.906820,0.925490,0.993036,0.998587,0.998441,0.998956,0.999050,0.906820,6.347741,
00021,0.997659,0.932165,0.998234,0.874293,0.946785,0.998363,0.998088,0.998328,0.998102,0.998560,0.874293,6.120051,
00022,0.998176,0.944529,0.999143,0.943786,0.940739,0.995501,0.998639,0.999358,0.998618,0.999040,0.940739,6.585174,
00023,0.998312,0.942806,0.999229,0.899504,0.942208,0.989102,0.999176,0.998669,0.999235,0.998693,0.899504,6.296525,
00024,0.998429,0.940013,0.999735,0.920399,0.945230,0.996880,0.998167,0.998843,0.998705,0.999175,0.920399,6.442795,
00025,0.997922,0.929840,0.999133,0.890026,0.946785,0.993036,0.998021,0.998542,0.998938,0.998318,0.890026,6.230183,
00026,0.998206,0.936954,0.999030,0.893174,0.942208,0.996107,0.998720,0.998610,0.998872,0.998672,0.893174,6.252220,
00027,0.998061,0.947356,0.999416,0.897908,0.943705,0.998424,0.998916,0.999193,0.999079,0.998336,0.897908,6.285356,
00028,0.998527,0.964830,0.999926,0.903927,0.925490,0.964803,0.999497,0.998527,0.999501,1.000000,0.903927,6.327487,
00029,0.998476,0.958693,0.999505,0.895498,0.943705,0.998582,0.998981,0.998930,0.998751,0.882747,0.882747,6.179227,
00030,0.997853,0.963639,0.999318,0.919208,0.925490,0.986464,0.998793,0.998943,0.998237,0.998138,0.919208,6.434454,
00031,0.998165,0.933679,0.999348,0.894913,0.936487,0.998460,0.998342,0.998948,0.998445,0.998650,0.894913,6.264392,
