File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.998228,0.947725,0.999780,0.885133,0.943705,0.986740,0.997173,0.999150,0.998422,0.998914,0.885133,6.195933,
00002,0.998154,0.937076,0.999487,0.872746,0.925490,0.942602,0.998699,0.998838,0.998983,0.998656,0.872746,6.109224,
00003,0.998179,0.942861,0.999165,0.897182,0.943705,0.996048,0.998249,0.997734,0.998476,0.999339,0.897182,6.280274,
00004,0.998378,0.940657,0.999336,0.897732,0.943705,0.995780,0.998443,0.998341,0.999216,0.998531,0.897732,6.284127,
00005,0.998366,0.951797,0.999243,0.898483,0.923353,0.998384,0.998118,0.999317,0.998922,0.998012,0.898483,6.289383,
00006,0.998521,0.954052,0.999465,0.907075,0.939296,0.986740,0.997694,0.999020,0.998599,0.998706,0.907075,6.349522,
00007,0.998202,0.941368,0.999801,0.920253,0.945230,0.993036,0.998731,0.998386,0.999746,0.998617,0.920253,6.441772,
00008,0.998502,0.960035,0.999507,0.900902,0.942208,0.972874,0.997978,0.999046,0.997933,0.998866,0.900902,6.306316,
00009,0.997976,0.946154,0.999305,0.929030,0.923353,0.993960,0.998344,0.997385,0.998180,0.998968,0.923353,6.463473,
00010,0.997902,0.961722,0.999364,0.901733,0.940739,0.994290,0.999266,0.998051,0.998028,0.998350,0.901733,6.312133,
00011,0.997617,0.955447,0.998930,0.893972,0.925490,0.995986,0.998385,0.997948,0.998482,0.998028,0.893972,6.257802,
00012,0.996916,0.934479,0.998564,0.877516,0.000070,0.000108,0.997002,0.991353,0.167879,0.997177,0.000070,0.000488,
00013,0.998507,0.947577,0.999437,0.920498,0.940739,0.989102,0.997996,0.998592,0.997612,0.998281,0.920498,6.443487,
00014,0.998417,0.936230,0.999436,0.896585,0.942208,0.986740,0.998594,0.998862,0.998826,0.998810,0.896585,6.276093,
00015,0.998262,0.958823,0.999522,0.878790,0.946785,0.990366,0.998712,0.999262,0.998638,0.998993,0.878790,6.151528,
