File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997186,0.932400,0.999207,0.888160,0.931689,0.980120,0.997020,0.998079,0.998032,0.997494,0.888160,3.552641,
00002,0.996889,0.962743,0.999299,0.885812,0.927241,0.989862,0.998381,0.997723,0.997959,0.997838,0.885812,3.543246,
00003,0.998078,0.925670,0.999755,0.904566,0.927241,0.998125,0.997858,0.999125,0.998681,0.998267,0.904566,3.618262,
00004,0.997505,0.937510,0.999573,0.879969,0.927241,0.995468,0.997793,0.997057,0.997712,0.998860,0.879969,3.519874,
00005,0.997325,0.923033,0.999293,0.908590,0.927241,0.971738,0.998133,0.996632,0.998188,0.997596,0.908590,3.634362,
00006,0.997650,0.957208,0.999001,0.884848,0.923027,0.997230,0.996774,0.997247,0.997929,0.997957,0.884848,3.539391,
00007,0.997360,0.941759,0.999469,0.867181,0.931689,0.982288,0.997992,0.999171,0.997416,0.998006,0.867181,3.468724,
00008,0.998067,0.937882,0.999736,0.880950,0.927241,0.994034,0.998559,0.998004,0.997169,0.999167,0.880950,3.523798,
00009,0.997474,0.963558,0.999038,0.892604,0.925106,0.986084,0.997631,0.997281,0.998858,0.998238,0.892604,3.570415,
00010,0.997472,0.943014,0.999035,0.890677,0.927241,0.996961,0.999731,0.997012,0.997457,0.998165,0.890677,3.562706,
00011,0.997388,0.955680,0.998630,0.900609,0.931689,0.998119,0.997505,0.997630,0.997612,0.997551,0.900609,3.602436,
00012,0.997522,0.896573,0.998516,0.827598,0.000116,0.000183,0.996335,0.989551,0.180722,0.997989,0.000116,0.000463,
00013,0.998127,0.921796,0.999919,0.888958,0.925106,0.998155,0.998065,0.997808,0.998398,0.983999,0.888958,3.555833,
00014,0.997839,0.942023,0.998895,0.857298,0.927241,0.986967,0.998739,0.998192,0.998104,0.997809,0.857298,3.429191,
00015,0.997746,0.913284,0.999089,0.883603,0.929434,0.997743,0.998176,0.998155,0.998075,0.998936,0.883603,3.534411,
00016,0.998129,0.931043,0.999834,0.883697,0.929434,0.997989,0.998485,0.998169,0.997768,0.999175,0.883697,3.534788,
00017,0.997689,0.946677,0.999210,0.872902,0.929434,0.996357,0.996399,0.998051,0.998893,0.998291,0.872902,3.491607,
00018,0.997688,0.955359,0.998831,0.871784,0.929434,0.994809,0.998383,0.997749,0.997842,0.997404,0.871784,3.487138,
00019,0.997509,0.930982,0.999113,0.860176,0.927241,0.992087,0.998186,0.999157,0.997920,0.998012,0.860176,3.440703,
00020,0.997812,0.939524,0.999079,0.915948,0.946692,0.998132,0.998029,0.998605,0.997421,0.999032,0.915948,3.663791,
00021,0.996610,0.929157,0.997586,0.888891,0.925106,0.997860,0.885274,0.998352,0.997431,0.997207,0.885274,3.541097,
00022,0.997625,0.925387,0.998088,0.876273,0.925106,0.983254,0.997479,0.999152,0.997660,0.997592,0.876273,3.505092,
00023,0.997864,0.888498,0.997298,0.821516,0.000116,0.000183,1.000000,0.990046,0.116825,0.996042,0.000116,0.000463,
00024,0.996600,0.940687,0.997925,0.919333,0.929434,0.998112,0.999779,0.998983,0.997195,0.996744,0.919333,3.677334,
00025,0.996517,0.935215,0.999174,0.896288,0.927241,0.998016,0.998986,0.998558,0.997121,0.996723,0.896288,3.585154,
