File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.995262,0.912901,0.998911,0.827621,0.939780,0.977339,0.996532,0.995651,0.997236,0.996926,0.827621,0.827621,
00002,0.993181,0.917622,0.998317,0.845553,0.939780,0.995922,0.997249,1.000000,0.993692,0.993461,0.845553,0.845553,
00003,0.996254,0.912493,0.999842,0.845134,0.939780,0.994669,0.994941,0.994044,0.993899,0.998479,0.845134,0.845134,
00004,0.995328,0.944335,0.997541,0.823201,0.916625,0.987786,0.995844,0.995810,0.996513,0.995807,0.823201,0.823201,
00005,0.994577,0.892615,0.997270,0.878304,0.921623,0.966445,0.996281,0.997479,0.995523,0.995427,0.878304,0.878304,
00006,0.995322,0.932558,0.999157,0.852308,0.919089,0.979765,0.944841,0.997226,0.994333,0.944843,0.852308,0.852308,
00007,0.994195,0.897979,0.996058,0.918334,0.938052,0.983574,0.996025,0.997407,0.995101,0.995338,0.897979,0.897979,
00008,0.995943,0.898715,0.997352,0.868699,0.939780,0.996260,0.996535,0.992542,0.995394,0.995122,0.868699,0.868699,
00009,0.992765,0.897180,0.996715,0.857964,0.926752,0.992385,0.993863,0.994096,0.993589,0.993573,0.857964,0.857964,
00010,0.995434,0.931665,0.998556,0.821091,0.943334,0.976287,0.998600,0.997295,0.994606,0.996230,0.821091,0.821091,
00011,0.995506,0.902729,0.996647,0.818805,0.941540,0.992693,0.998297,0.997715,0.994997,0.993547,0.818805,0.818805,
00012,0.995052,0.907776,0.998269,0.835518,0.943334,0.977339,0.996877,0.996256,0.998218,0.997047,0.835518,0.835518,
00013,0.994290,0.912983,0.997489,0.820143,0.936354,0.919974,0.994837,0.996517,0.995017,0.994768,0.820143,0.820143,
00014,0.995958,0.895492,0.999766,0.831346,0.916625,0.994730,0.999096,0.998623,0.996890,0.997617,0.831346,0.831346,
00015,0.995601,0.916272,0.998914,0.844731,0.919089,0.838097,0.996673,0.995536,0.997440,0.997580,0.838097,0.838097,
00016,0.995374,0.891861,0.996969,0.901502,0.919089,0.992429,0.997131,0.995088,0.995394,0.995824,0.891861,0.891861,
00017,0.996056,0.906480,0.997850,0.905317,0.934685,0.989893,0.997229,0.997468,1.000000,0.996417,0.905317,0.905317,
00018,0.996211,0.901410,0.998992,0.872269,0.919089,0.977842,0.996753,0.994363,0.995751,0.997087,0.872269,0.872269,
00019,0.994669,0.894715,0.997028,0.855971,0.939780,0.877131,0.995516,0.998482,0.995460,0.995148,0.855971,0.855971,
00020,0.995650,0.907113,0.999062,0.826762,0.941540,0.967210,0.993952,0.994119,0.997184,0.999165,0.826762,0.826762,
00021,0.994589,0.917189,0.998566,0.815661,0.919089,0.996301,0.997816,0.997249,0.996689,0.997272,0.815661,0.815661,
00022,0.995961,0.940298,0.997439,0.836439,0.939780,0.967210,0.994998,0.996555,0.996787,0.994533,0.836439,0.836439,
00023,0.994684,0.905178,0.997202,0.968304,0.919089,0.979765,0.996359,0.996932,0.996623,0.997085,0.905178,0.905178,
00024,0.995063,0.917913,0.998787,0.847053,0.916625,0.928415,0.995896,0.998182,0.996156,0.997436,0.847053,0.847053,
00025,0.995866,0.921397,0.997830,0.834613,0.936354,0.983574,0.996742,0.996241,0.995411,0.994679,0.834613,0.834613,
00026,0.995310,0.900158,0.998783,0.867524,0.941540,0.996333,0.997819,0.996817,0.995612,0.995959,0.867524,0.867524,
00027,0.994620,0.898139,0.998089,0.840512,0.921623,0.996180,0.997401,0.995692,0.996410,0.996267,0.840512,0.840512,
00028,0.995920,0.917622,0.999263,0.795303,0.919089,0.982419,0.994872,0.996866,0.997723,0.998808,0.795303,0.795303,
00029,0.993919,0.891496,0.996339,0.886412,0.941540,0.995846,0.996719,0.993105,0.994577,0.995050,0.886412,0.886412,
00030,0.996007,0.893659,0.999383,0.840874,0.919089,0.983211,0.998214,0.993630,0.996539,0.995844,0.840874,0.840874,
