File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.413022,0.413197,0.415830,0.249444,0.410346,0.681338,0.413073,0.674306,0.413025,0.413023,0.249444,0.249444,
00002,0.412654,0.412727,0.414954,0.249461,0.412654,0.655445,0.412697,0.675506,0.412659,0.412658,0.249461,0.249461,
00003,0.412372,0.409165,0.413780,0.248770,0.410470,0.638966,0.412398,0.676420,0.412375,0.412380,0.248770,0.248770,
00004,0.412012,0.411388,0.414411,0.249642,0.412012,0.679760,0.412038,0.676194,0.412013,0.412018,0.249642,0.249642,
00005,0.412345,0.411602,0.414308,0.249498,0.412255,0.676244,0.412423,0.676787,0.412350,0.412346,0.249498,0.249498,
00006,0.413903,0.412818,0.416479,0.250805,0.413903,0.683101,0.413921,0.676457,0.413909,0.413901,0.250805,0.250805,
00007,0.413968,0.410526,0.415181,0.250371,0.411896,0.661424,0.414010,0.676978,0.413971,0.413968,0.250371,0.250371,
00008,0.412752,0.411882,0.415132,0.249363,0.412752,0.682846,0.412832,0.676109,0.412756,0.412752,0.249363,0.249363,
00009,0.412107,0.409356,0.412939,0.249151,0.411135,0.675849,0.412161,0.674840,0.412116,0.412110,0.249151,0.249151,
00010,0.413059,0.410809,0.414982,0.249799,0.410724,0.672395,0.413066,0.674695,0.413069,0.413059,0.249799,0.249799,
00011,0.414891,0.413774,0.417250,0.250392,0.414891,0.680592,0.414916,0.661170,0.414894,0.414900,0.250392,0.250392,
00012,0.414156,0.412958,0.415712,0.250380,0.413728,0.675547,0.414225,0.677778,0.414159,0.414168,0.250380,0.250380,
00013,0.414075,0.411480,0.416069,0.250183,0.413128,0.671808,0.414121,0.676015,0.414078,0.414080,0.250183,0.250183,
00014,0.413047,0.412006,0.415225,0.249205,0.410521,0.678579,0.413140,0.677773,0.413050,0.413059,0.249205,0.249205,
00015,0.413542,0.411501,0.415615,0.249757,0.412807,0.646167,0.413561,0.677137,0.413545,0.413548,0.249757,0.249757,
00016,0.413459,0.410253,0.415271,0.249295,0.411005,0.649248,0.413497,0.675784,0.413462,0.413471,0.249295,0.249295,
00017,0.412635,0.411233,0.414202,0.248584,0.411180,0.638966,0.412642,0.678135,0.412638,0.412637,0.248584,0.248584,
00018,0.411184,0.409213,0.413221,0.248731,0.408890,0.664849,0.411260,0.674143,0.411185,0.411186,0.248731,0.248731,
00019,0.413742,0.410745,0.415553,0.250014,0.413194,0.677413,0.413789,0.676109,0.413744,0.413744,0.250014,0.250014,
