File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997241,0.933618,0.999375,0.859017,0.938707,0.985577,0.999290,0.997204,0.998598,0.997998,0.859017,2.577050,
00002,0.995956,0.930572,0.998156,0.902647,0.940569,0.966466,0.997680,0.997318,0.997556,0.996570,0.902647,2.707941,
00003,0.996789,0.934936,0.999284,0.902896,0.936884,0.993563,0.998948,0.997039,0.996282,0.997592,0.902896,2.708687,
00004,0.997694,0.956004,0.999453,0.907359,0.935100,0.986949,0.997800,0.997067,0.996255,0.998478,0.907359,2.722076,
00005,0.996432,0.957618,0.999231,0.885885,0.931641,0.909832,0.998488,0.997190,0.998187,0.997373,0.885885,2.657655,
00006,0.997397,0.908997,0.998520,0.898254,0.940569,0.997101,0.997082,0.997039,0.998184,0.997497,0.898254,2.694763,
00007,0.997778,0.922330,0.999083,0.929696,0.940569,0.974306,0.996948,0.997179,0.998015,0.997350,0.922330,2.766989,
00008,0.997178,0.922701,0.999358,0.883882,0.908391,0.996727,0.996913,1.000000,0.998311,0.998216,0.883882,2.651647,
00009,0.997639,0.911923,0.999763,0.863903,0.938707,0.995889,0.996760,0.998532,0.998803,0.999091,0.863903,2.591709,
00010,0.997830,0.943146,0.999373,0.843724,0.936884,0.990644,0.998200,0.997478,0.997567,0.998983,0.843724,2.531171,
00011,0.997438,0.922464,0.999309,0.887895,0.936884,0.930525,0.998611,0.998891,0.998236,0.998138,0.887895,2.663685,
00012,0.995464,0.939935,0.998253,0.885193,0.942473,0.997826,0.999626,0.997261,0.995813,0.995633,0.885193,2.655579,
00013,0.997356,0.938661,0.999313,0.847475,0.936884,0.996002,0.996930,0.997040,0.996908,0.997877,0.847475,2.542424,
00014,0.997544,0.924557,0.999714,0.868271,0.938707,0.960960,0.997567,0.997859,0.997736,0.998622,0.868271,2.604813,
00015,0.995720,0.946516,0.998323,0.867514,0.936884,0.997884,0.997471,0.997834,0.997429,0.996636,0.867514,2.602541,
00016,0.997457,0.936194,0.999486,0.913316,0.936884,0.993836,0.998529,0.997085,0.997798,0.997978,0.913316,2.739947,
00017,0.997391,0.937376,0.998847,0.867687,0.936884,0.997670,0.997585,0.997492,0.996453,0.996877,0.867687,2.603061,
00018,0.997853,0.923891,0.999642,0.898417,0.938707,0.986652,0.997148,0.996819,0.998145,0.998715,0.898417,2.695252,
00019,0.996917,0.943753,0.998698,0.872943,0.935100,0.996573,0.998171,0.998905,0.997380,0.998447,0.872943,2.618829,
00020,0.996789,0.919089,0.998099,0.856117,0.935100,0.952180,0.997598,0.996266,0.997809,0.997577,0.856117,2.568352,
00021,0.996781,0.919464,0.997684,0.878010,0.936884,0.992426,0.996521,0.997040,0.997641,0.997765,0.878010,2.634031,
00022,0.997120,0.954143,0.999044,0.866746,0.936884,0.996424,0.998937,0.997531,0.997471,0.871351,0.866746,2.600239,
00023,0.997652,0.944856,0.999236,0.937479,0.933353,0.995488,0.998205,0.997671,0.998329,0.998586,0.933353,2.800059,
00024,0.997195,0.942960,0.999141,0.889093,0.935100,0.996607,0.999629,0.998801,0.998536,0.998035,0.889093,2.667279,
00025,0.997660,0.936475,0.999609,0.895556,0.931641,0.991455,0.998179,0.996662,0.999043,0.999014,0.895556,2.686667,
00026,0.997536,0.950724,0.998373,0.867806,0.936884,0.986652,0.998433,0.997836,0.997120,0.996438,0.867806,2.603419,
00027,0.996945,0.919504,0.998434,0.897081,0.938707,0.974306,0.998280,0.998516,0.998009,0.997286,0.897081,2.691242,
00028,0.997634,0.934961,0.999595,0.867149,0.935100,0.997859,0.998046,0.997879,0.999592,0.998264,0.867149,2.601446,
00029,0.997537,0.941267,0.999489,0.862923,0.938707,0.983725,0.996634,0.997189,0.996546,0.999190,0.862923,2.588768,
00030,0.997664,0.967230,0.998899,0.871245,0.935100,0.989346,0.997217,0.997374,0.998113,0.997242,0.871245,2.613734,
00031,0.997172,0.942602,0.999315,0.894237,0.931641,0.909832,0.997167,0.997255,0.999693,0.998274,0.894237,2.682711,
00032,0.997261,0.946608,0.999029,0.867387,0.929963,0.994728,0.998941,0.997147,0.997078,0.997947,0.867387,2.602162,
00033,0.997853,0.922546,0.999790,0.859023,0.936884,0.996426,0.996457,0.997639,0.998400,0.998449,0.859023,2.577068,
00034,0.997726,0.959626,0.999137,0.934667,0.935100,0.997852,0.997476,0.996854,0.997374,0.997937,0.934667,2.804002,
00035,0.997752,0.910676,0.999652,0.908412,0.938707,0.997852,0.997783,0.996341,0.998505,0.999129,0.908412,2.725236,
00036,0.995986,0.936962,0.999003,0.924891,0.938707,0.985577,0.997301,0.997279,0.996051,0.996351,0.924891,2.774672,
00037,0.997773,0.937845,0.998966,0.885936,0.938707,0.974867,0.998612,0.997986,0.998078,0.997747,0.885936,2.657809,
00038,0.996803,0.938107,0.999426,0.882564,0.940569,0.974306,0.998124,0.997780,0.996650,0.997702,0.882564,2.647691,
00039,0.996772,0.955147,0.998836,0.895190,0.935100,0.997343,0.997731,0.997587,0.998025,0.997211,0.895190,2.685571,
00040,0.996935,0.948711,0.998351,0.864932,0.931641,0.980768,0.997604,0.998603,0.997184,0.997029,0.864932,2.594795,
00041,0.996705,0.941769,0.998945,0.847274,0.938707,0.978527,0.999346,0.997275,0.996818,0.998172,0.847274,2.541822,
00042,0.997110,0.936283,0.999176,0.891467,0.935100,0.997809,0.998027,0.996647,0.791449,0.998484,0.791449,2.374346,
00043,0.996295,0.922484,0.998340,0.866350,0.942473,0.983725,0.996244,0.998000,0.997541,0.997114,0.866350,2.599051,
00044,0.997553,0.931155,0.999201,0.862329,0.936884,0.995639,0.901582,0.997808,0.998186,0.998067,0.862329,2.586987,
00045,0.997839,0.923660,0.998962,0.884382,0.940569,0.994878,0.999331,0.997439,0.997320,0.997605,0.884382,2.653145,
00046,0.997284,0.953963,0.999195,0.856275,0.929963,0.997869,0.996674,0.998849,0.999627,0.998099,0.856275,2.568825,
00047,0.996935,0.922309,0.999025,0.886765,0.938707,0.996570,0.997969,0.998389,0.999625,0.997527,0.886765,2.660295,
00048,0.997684,0.939597,0.998851,0.871247,0.938707,0.997375,0.997665,0.997515,0.998439,0.997979,0.871247,2.613740,
00049,0.996868,0.909622,0.997781,0.881692,0.933353,0.997847,0.998216,0.997924,0.997878,0.997287,0.881692,2.645075,
00050,0.996738,0.920260,0.998245,0.863419,0.938707,0.996448,0.998387,0.997878,0.996118,0.997047,0.863419,2.590258,
00051,0.997233,0.921085,0.999078,0.843297,0.933353,0.994351,0.997778,0.998389,0.999039,0.997931,0.843297,2.529892,
00052,0.997532,0.934625,0.999815,0.873243,0.928317,0.992209,0.998991,0.997427,0.998026,0.998436,0.873243,2.619728,
00053,0.997331,0.919257,0.999591,0.885120,0.936884,0.994259,0.997815,0.998343,0.998414,0.997809,0.885120,2.655359,
00054,0.997573,0.935398,0.999818,0.851473,0.931641,0.984414,0.998317,0.997915,0.998101,0.999356,0.851473,2.554419,
00055,0.996769,0.932999,0.999357,0.879828,0.942473,0.987606,0.998439,0.997520,0.998799,0.997827,0.879828,2.639484,
