File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.996841,0.911815,0.998917,0.846359,0.922341,0.969695,0.998636,0.998914,0.946894,0.997701,0.846359,1.692718,
00002,0.996711,0.919361,0.999490,0.869543,0.942737,0.993958,0.997813,0.996103,0.998504,0.997419,0.869543,1.739085,
00003,0.996623,0.913459,0.998751,0.855081,0.939579,0.989012,0.995932,0.881293,0.996099,0.997992,0.855081,1.710161,
00004,0.996862,0.933450,0.999008,0.851638,0.941144,0.997386,0.997312,0.995597,0.996796,0.997256,0.851638,1.703275,
00005,0.996233,0.941837,0.998226,0.841776,0.924662,0.955454,1.000000,1.000000,0.996560,0.997217,0.841776,1.683551,
00006,0.996963,0.925807,0.999707,0.874569,0.927048,0.997076,0.996365,0.996359,0.996766,0.999439,0.874569,1.749138,
00007,0.997101,0.911412,0.999727,0.861729,0.924662,0.946588,0.997535,0.995184,0.996901,0.999301,0.861729,1.723458,
00008,0.996972,0.932635,0.999204,0.874789,0.927048,0.997364,0.999618,0.998024,0.995448,0.998911,0.874789,1.749579,
00009,0.994887,0.906580,0.997058,0.893081,0.927048,0.997136,0.999047,0.995635,0.996698,0.995530,0.893081,1.786163,
00010,0.996944,0.929201,0.998745,0.858660,0.927048,0.984996,0.998632,0.998539,0.997520,0.998015,0.858660,1.717319,
00011,0.997015,0.922279,0.999165,0.870184,0.941144,0.995420,0.998384,0.996814,0.997385,0.998626,0.870184,1.740369,
00012,0.996551,0.914523,0.998086,0.872567,0.927048,0.996549,0.998037,0.996601,0.996278,0.998067,0.872567,1.745134,
00013,0.996269,0.898429,0.996928,0.863932,0.927048,0.960970,0.996218,0.996015,0.997588,0.996936,0.863932,1.727864,
00014,0.996427,0.930895,0.998800,0.897092,0.922341,0.984996,0.997558,0.996889,0.997137,0.997208,0.897092,1.794184,
00015,0.996037,0.933250,0.999280,0.885346,0.927048,0.996575,0.998867,0.998228,0.996432,0.996550,0.885346,1.770691,
00016,0.996325,0.924235,0.999405,0.858962,0.944359,0.995867,0.997205,0.997769,0.998380,0.997357,0.858962,1.717924,
00017,0.997291,0.914273,0.999487,0.895020,0.927048,0.985631,0.994410,0.997178,0.999606,0.997105,0.895020,1.790039,
00018,0.996961,0.917313,0.999183,0.861549,0.947693,0.978412,0.997933,0.996260,0.998269,0.998743,0.861549,1.723097,
00019,0.995740,0.942707,0.998293,0.872490,0.922341,0.996160,0.995609,0.998273,0.997032,0.996263,0.872490,1.744980,
