File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.995900,0.899947,0.999479,0.880293,0.936354,0.994462,0.996584,0.996362,0.998146,0.999990,0.880293,0.880293,
00002,0.996012,0.899947,0.998424,0.913126,0.921623,0.966445,0.995151,0.996969,0.997861,0.998142,0.899947,0.899947,
00003,0.995857,0.900747,0.999496,0.834535,0.914226,0.995462,0.996969,0.996805,0.994181,0.999915,0.834535,0.834535,
00004,0.994916,0.915988,0.998155,0.854852,0.919089,0.976827,0.995335,0.996345,0.999533,0.996808,0.854852,0.854852,
00005,0.995181,0.917767,0.998685,0.852392,0.938052,0.992693,0.997404,0.995240,0.996179,0.998929,0.852392,0.852392,
00006,0.996153,0.902801,0.999178,0.818591,0.936354,0.983574,0.996693,0.997600,0.998561,0.996290,0.818591,0.818591,
00007,0.995402,0.907699,0.999512,0.827188,0.936354,0.996335,0.909705,0.996008,0.995541,0.996811,0.827188,0.827188,
00008,0.995233,0.920971,0.999208,0.868740,0.911890,0.943002,0.995507,0.996843,0.998884,0.996794,0.868740,0.868740,
00009,0.995889,0.900111,0.998804,0.921513,0.938052,0.994831,0.995726,0.998251,0.944844,0.982717,0.900111,0.900111,
00010,0.994586,0.911898,0.997852,0.838701,0.943334,0.986576,0.996869,0.996529,0.995201,0.995295,0.838701,0.838701,
00011,0.995365,0.912710,0.999480,0.853585,0.938052,0.996234,0.996451,0.996995,0.995420,0.998093,0.853585,0.853585,
00012,0.993775,0.900817,0.995159,0.882448,0.921623,0.961058,0.994854,0.996310,0.994092,0.995062,0.882448,0.882448,
00013,0.996188,0.922720,0.999080,0.867712,0.941540,0.996148,0.995346,0.997180,0.999547,0.998692,0.867712,0.867712,
00014,0.995641,0.928718,0.999223,0.876883,0.919089,0.981782,0.993805,0.999133,0.996188,0.996454,0.876883,0.876883,
00015,0.993204,0.930088,0.998160,0.810528,0.916625,0.990807,0.996025,0.998309,0.994939,0.993895,0.810528,0.810528,
00016,0.995992,0.899131,0.998722,0.852482,0.921623,0.992693,0.998078,0.997036,0.994833,0.995637,0.852482,0.852482,
00017,0.995776,0.946406,0.999058,0.853770,0.939780,0.981782,0.995346,0.996474,0.995943,0.997243,0.853770,0.853770,
00018,0.995745,0.918263,0.999266,0.892094,0.919089,0.990152,0.995499,0.995671,0.997043,0.996992,0.892094,0.892094,
00019,0.994069,0.895805,0.997721,0.841289,0.941540,0.984589,0.996201,0.997825,0.996047,0.994812,0.841289,0.841289,
00020,0.995316,0.912303,0.998763,0.848324,0.919089,0.995788,0.996900,0.998145,0.996064,0.996854,0.848324,0.848324,
00021,0.996211,0.917391,0.998609,0.825993,0.939780,0.986126,0.997053,0.995444,0.998126,0.996186,0.825993,0.825993,
00022,0.996038,0.907879,0.997350,0.914479,0.943334,0.995863,0.997741,0.996492,0.993500,0.995231,0.907879,0.907879,
00023,0.996142,0.927609,0.999867,0.847350,0.939780,0.996215,0.993972,0.994984,0.995009,0.999393,0.847350,0.847350,
00024,0.995785,0.898070,0.998417,0.833008,0.921623,0.995826,0.996373,0.995208,0.996617,0.997531,0.833008,0.833008,
00025,0.995797,0.904510,0.998586,0.855223,0.914226,0.983704,0.998254,0.999174,0.993844,0.997880,0.855223,0.855223,
00026,0.994747,0.961620,0.998930,0.883330,0.921623,0.996071,0.997038,1.000000,0.994623,0.997217,0.883330,0.883330,
00027,0.995003,0.883250,0.996830,0.824830,0.919089,0.943002,0.997496,0.996912,0.997380,0.994978,0.824830,0.824830,
00028,0.994833,0.928718,0.997344,0.868981,0.938052,0.992385,0.997381,0.998188,0.997944,0.995913,0.868981,0.868981,
00029,0.993393,0.918555,0.997779,0.876283,0.921623,0.992271,0.995125,0.997848,0.994758,0.993981,0.876283,0.876283,
00030,0.996260,0.908522,0.999947,0.823380,0.916625,0.991521,0.998756,0.996414,0.998253,0.998813,0.823380,0.823380,
00031,0.995814,0.899690,0.995887,0.824981,0.916625,0.994532,0.998819,0.997070,0.993796,0.993102,0.824981,0.824981,
