File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997081,0.934925,0.998456,0.893740,0.933260,0.994125,0.998597,0.997825,0.999550,0.998013,0.893740,4.468701,
00002,0.997658,0.973175,0.999506,0.876438,0.935144,0.973298,0.998104,0.998816,0.998485,0.998260,0.876438,4.382189,
00003,0.998212,0.960478,0.999850,0.919189,0.935144,0.967413,0.998733,0.998603,0.997743,0.999027,0.919189,4.595944,
00004,0.997837,0.951868,0.999517,0.898692,0.937073,0.951166,0.998754,0.998639,0.999252,0.999064,0.898692,4.493462,
00005,0.998175,0.935323,0.999589,0.906062,0.927861,0.991833,0.998831,0.997962,0.998383,0.999305,0.906062,4.530311,
00006,0.998150,0.948324,0.999676,0.901227,0.933260,0.996113,0.998979,0.998104,0.896068,0.998347,0.896068,4.480338,
00007,0.997822,0.931567,0.998981,0.922979,0.935144,0.992588,0.997942,0.998243,0.998066,0.998468,0.922979,4.614893,
00008,0.998312,0.925585,0.999181,0.884997,0.937073,0.975135,0.999385,0.997991,0.997468,0.997801,0.884997,4.424987,
00009,0.997208,0.969065,0.999299,0.897647,0.937073,0.998290,0.997780,0.998826,0.996719,0.997830,0.897647,4.488235,
00010,0.998177,0.948276,0.999904,0.872049,0.935144,0.998287,0.998027,0.998590,0.998992,0.998453,0.872049,4.360246,
00011,0.997782,0.936369,0.998877,0.907376,0.935144,0.998381,0.998769,0.998699,0.998182,0.998546,0.907376,4.536878,
00012,0.998226,0.937716,0.999487,0.907695,0.933260,0.922491,0.999052,0.999106,0.998203,0.998902,0.907695,4.538474,
00013,0.998317,0.928674,0.999447,0.920859,0.933260,0.998352,0.997217,0.998801,0.997450,0.998077,0.920859,4.604295,
00014,0.997590,0.954844,0.999233,0.875674,0.937073,0.997879,0.998037,0.998320,0.997319,0.998075,0.875674,4.378372,
00015,0.997961,0.938982,0.999786,0.880474,0.931420,0.996603,0.997163,0.997208,0.998482,0.999054,0.880474,4.402368,
00016,0.997346,0.929629,0.998384,0.942875,0.931420,0.996484,0.998527,0.998198,0.997638,0.997462,0.929629,4.648145,
00017,0.998331,0.939755,0.999732,0.874186,0.937073,0.963657,0.998857,0.997411,0.998537,0.999341,0.874186,4.370929,
00018,0.998008,0.933522,0.998461,0.875202,0.935144,0.995760,0.996798,0.996768,0.998688,0.997405,0.875202,4.376012,
00019,0.998219,0.920786,0.999435,0.866475,0.933260,0.995507,0.999640,0.997072,0.998814,0.998861,0.866475,4.332373,
00020,0.997517,0.935813,0.998867,0.894435,0.933260,0.996439,0.998415,0.998662,0.998494,0.998915,0.894435,4.472175,
00021,0.997688,0.932508,0.998822,0.934104,0.933260,0.995773,0.998223,0.999765,0.997501,0.998685,0.932508,4.662542,
00022,0.997813,0.929321,0.998564,0.867111,0.935144,0.997563,0.995929,0.998021,0.998292,0.995929,0.867111,4.335555,
00023,0.998315,0.933107,0.999312,0.862812,0.939050,0.964446,0.999346,0.998355,0.960321,0.999340,0.862812,4.314062,
00024,0.998199,0.928776,0.999610,0.914184,0.935144,0.996391,0.998519,0.998598,0.998010,0.998837,0.914184,4.570922,
00025,0.997777,0.942712,0.999558,0.886801,0.931420,0.988464,0.997836,0.999002,0.998719,0.998504,0.886801,4.434003,
00026,0.997642,0.934709,0.999079,0.896415,0.935144,0.994256,0.998291,0.997640,0.998088,0.998150,0.896415,4.482074,
00027,0.998179,0.970059,0.998679,0.894321,0.927861,0.930018,0.998611,0.997985,0.997828,0.998007,0.894321,4.471607,
00028,0.997850,0.946960,0.999632,0.904991,0.933260,0.996384,0.998628,0.999001,0.998577,0.998861,0.904991,4.524954,
00029,0.998299,0.968773,0.999453,0.892163,0.937073,0.976554,0.998734,0.998760,0.998236,0.998423,0.892163,4.460816,
00030,0.997164,0.948020,0.998928,0.889171,0.939050,0.997807,0.998692,0.998304,0.997762,0.997217,0.889171,4.445857,
00031,0.997815,0.934279,0.999729,0.918257,0.937073,0.986328,0.999306,0.998694,0.998141,0.998609,0.918257,4.591286,
00032,0.998205,0.942490,0.999401,0.888783,0.939050,0.975135,0.997839,0.997589,0.998044,0.998717,0.888783,4.443917,
00033,0.998035,0.966070,0.999711,0.920050,0.937073,0.964446,0.998890,0.997984,0.998247,0.999069,0.920050,4.600251,
00034,0.996961,0.947164,0.998706,0.881776,0.937073,0.997166,0.997960,0.998023,0.998612,0.997617,0.881776,4.408882,
00035,0.998285,0.936784,0.999764,0.926455,0.935144,0.997922,0.998673,0.999089,0.999578,0.998584,0.926455,4.632274,
00036,0.997268,0.926365,0.998799,0.883875,0.935144,0.964446,0.998663,0.998268,0.998665,0.997417,0.883875,4.419374,
00037,0.998176,0.935247,0.998759,0.909354,0.939050,0.955175,0.998730,0.998239,0.998224,0.997400,0.909354,4.546769,
00038,0.998162,0.929444,0.999333,0.943453,0.937073,0.998290,0.999202,0.998151,0.998714,0.998004,0.929444,4.647219,
00039,0.998043,0.946149,0.999253,0.869352,0.929620,0.989349,0.997312,0.999119,0.998375,0.999175,0.869352,4.346761,
00040,0.997374,0.937638,0.999395,0.903671,0.935144,0.997508,0.998285,0.999163,0.998728,0.998144,0.903671,4.518357,
00041,0.997559,0.928404,0.998970,0.899475,0.924454,0.983843,0.998590,0.998397,0.998163,0.998748,0.899475,4.497373,
00042,0.997780,0.952772,0.999676,0.896890,0.937073,0.995817,0.998562,0.995929,0.998622,0.998689,0.896890,4.484451,
00043,0.998272,0.925714,0.999737,0.892749,0.918046,0.993384,0.998305,0.998230,0.998054,0.999141,0.892749,4.463746,
00044,0.998028,0.927387,0.999019,0.896845,0.941077,0.998412,0.997311,0.997908,0.998748,0.998316,0.896845,4.484225,
00045,0.997642,0.969065,0.998455,0.923681,0.939050,0.972077,0.999416,0.998556,0.997557,0.997328,0.923681,4.618403,
00046,0.997553,0.933486,0.998958,0.882189,0.933260,0.964446,0.998146,0.999165,0.997880,0.998079,0.882189,4.410944,
00047,0.998315,0.937873,0.999627,0.897255,0.935144,0.996840,0.998446,0.999388,0.997971,0.999119,0.897255,4.486273,
00048,0.998038,0.928478,0.998837,0.902142,0.939050,0.964446,0.998258,0.997747,0.999275,0.998044,0.902142,4.510708,
00049,0.997099,0.937365,0.998216,0.881512,0.939050,0.986886,0.998588,0.998217,0.997678,0.997293,0.881512,4.407558,
00050,0.998071,0.931886,0.998726,0.869867,0.937073,0.996289,0.997880,0.997635,0.998287,0.997802,0.869867,4.349337,
00051,0.997906,0.925727,0.998291,0.898008,0.939050,0.997053,0.997679,0.998092,0.998699,0.997444,0.898008,4.490039,
00052,0.998153,0.939626,0.999585,0.883487,0.935144,0.996321,0.998854,0.997974,1.000000,0.999170,0.883487,4.417434,
00053,0.997327,0.949925,0.998273,0.900234,0.937073,0.998315,0.997584,0.998540,0.998176,0.998040,0.900234,4.501170,
00054,0.998136,0.952354,0.999762,0.903563,0.935144,0.964446,0.997254,0.998235,0.998884,0.998507,0.903563,4.517817,
00055,0.997966,0.947868,0.998855,0.908977,0.931420,0.997561,0.998166,0.998992,0.998589,0.997813,0.908977,4.544885,
00056,0.997888,0.944708,0.999402,0.869754,0.933260,0.978485,0.998287,0.998745,0.997237,0.998520,0.869754,4.348772,
00057,0.997627,0.949434,0.999147,0.900836,0.937073,0.986027,0.997159,1.000000,0.997512,0.998923,0.900836,4.504181,
00058,0.998180,0.951499,0.999512,0.891013,0.933260,0.995500,0.997938,0.999526,0.998509,0.998896,0.891013,4.455064,
00059,0.997595,0.953672,0.999287,0.904022,0.937073,0.978485,0.999001,0.998052,0.998741,0.998797,0.904022,4.520109,
00060,0.997797,0.925682,0.999243,0.880520,0.939050,0.981784,0.997933,0.997435,0.998490,0.998523,0.880520,4.402601,
00061,0.997990,0.944028,0.999395,0.920807,0.933260,0.986027,0.998327,0.997283,0.995929,0.998189,0.920807,4.604035,
00062,0.997924,0.957417,0.999218,0.898619,0.935144,0.922491,0.999451,0.998032,0.999441,0.998086,0.898619,4.493097,
00063,0.998259,0.927974,0.999409,0.880572,0.939050,0.997453,0.998346,0.999200,0.997470,0.998109,0.880572,4.402862,
00064,0.997920,0.940154,0.999503,0.921354,0.935144,0.963657,0.998177,0.997746,0.998192,0.998440,0.921354,4.606772,
00065,0.997881,0.961025,0.999557,0.886680,0.941077,0.993517,0.998577,0.998326,0.999360,0.998224,0.886680,4.433399,
00066,0.997522,0.945378,0.999565,0.910050,0.933260,0.996637,0.999445,0.997446,0.998100,0.998558,0.910050,4.550250,
00067,0.997815,0.943809,0.998765,0.910564,0.935144,0.997084,0.998451,0.998395,0.998886,0.997976,0.910564,4.552820,
00068,0.998000,0.964806,0.999463,0.882121,0.937073,0.964446,0.998814,0.997925,0.998729,0.998189,0.882121,4.410605,
00069,0.998019,0.937567,0.999502,0.909407,0.939050,0.988529,0.998474,0.999600,0.997975,0.998342,0.909407,4.547033,
00070,0.998264,0.932422,0.999705,0.891181,0.935144,0.991990,0.998357,0.997337,0.999650,0.998581,0.891181,4.455907,
00071,0.997688,0.949045,0.999599,0.882174,0.935144,0.990443,0.998309,0.999290,0.997469,0.998005,0.882174,4.410871,
00072,0.998008,0.938591,0.998802,0.912390,0.929620,0.943002,0.997515,0.999293,0.998487,0.997848,0.912390,4.561951,
00073,0.998102,0.933522,0.999197,0.905409,0.933260,0.991647,0.998382,0.997958,0.998560,0.998679,0.905409,4.527044,
