File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.997110,0.930146,0.999108,0.865156,0.927048,0.986399,0.998885,0.996458,0.997059,0.997843,0.865156,1.730311,
00002,0.996386,0.926279,0.998937,0.855249,0.944359,0.993578,0.996031,0.997421,0.997853,0.997342,0.855249,1.710498,
00003,0.997029,0.950523,0.998574,0.859848,0.944359,0.994261,0.996264,0.996700,0.999296,0.997619,0.859848,1.719696,
00004,0.997025,0.928826,0.999779,0.878817,0.924662,0.955454,0.996906,0.997499,0.997778,0.997656,0.878817,1.757635,
00005,0.996862,0.926738,0.999288,0.891668,0.944359,0.996415,0.997145,0.996509,0.997490,0.997714,0.891668,1.783336,
00006,0.996627,0.940178,0.998827,0.905580,0.946010,0.993958,0.997188,0.995687,0.995609,0.996871,0.905580,1.811160,
00007,0.995879,0.930493,0.998078,0.888302,0.927048,0.996089,0.997404,0.996939,0.995255,0.996407,0.888302,1.776604,
00008,0.995612,0.922079,0.997458,0.901993,0.915737,0.997310,0.998122,0.998343,0.997265,0.996335,0.901993,1.803987,
00009,0.995589,0.956554,0.998841,0.836747,0.924662,0.973207,0.998704,0.998329,0.996653,0.997193,0.836747,1.673493,
00010,0.996430,0.946361,0.998335,0.909890,0.924662,0.903525,0.997420,0.996982,0.997630,0.995984,0.903525,1.807049,
00011,0.997370,0.934684,0.999252,0.837306,0.927048,0.945349,0.998100,0.998688,0.997123,0.997581,0.837306,1.674612,
00012,0.997334,0.926607,0.999612,0.882522,0.913645,0.992234,0.946892,0.998627,0.998325,0.946893,0.882522,1.765044,
00013,0.996276,0.923839,0.999185,0.855369,0.938040,0.997151,0.997767,0.996955,0.998321,0.997109,0.855369,1.710739,
00014,0.996246,0.919109,0.999105,0.873242,0.922341,0.997294,0.997063,0.997584,0.997692,0.996664,0.873242,1.746484,
00015,0.996507,0.921086,0.999272,0.873211,0.920082,0.996557,0.997282,0.997519,0.998638,0.998132,0.873211,1.746422,
00016,0.995510,0.931158,0.997370,0.873155,0.920082,0.946588,0.997792,0.997437,0.996626,0.996240,0.873155,1.746309,
00017,0.997203,0.938725,0.999500,0.903092,0.924662,0.910977,0.996768,0.998198,0.998971,0.999204,0.903092,1.806184,
00018,0.996206,0.915884,0.998910,0.896813,0.907663,0.969003,0.997897,0.998580,0.996096,0.997200,0.896813,1.793627,
00019,0.996561,0.922697,0.998511,0.888692,0.944359,0.969695,0.997489,0.997836,0.996143,0.997571,0.888692,1.777383,
00020,0.996410,0.928184,0.998666,0.854898,0.941144,0.996415,0.998642,0.997463,0.997343,0.997712,0.854898,1.709796,
00021,0.997170,0.924553,0.998749,0.889864,0.927048,0.946588,0.996394,0.996107,0.996714,0.997151,0.889864,1.779728,
00022,0.996465,0.920151,0.998692,0.854326,0.924662,0.978412,0.996212,0.997576,0.999663,0.997123,0.854326,1.708653,
00023,0.997252,0.920647,0.998118,0.877696,0.924662,0.995357,0.996494,0.997548,0.996829,0.995644,0.877696,1.755391,
00024,0.995937,0.922387,0.999064,0.892840,0.924662,0.993958,0.996412,0.996992,0.997824,0.997063,0.892840,1.785681,
00025,0.996600,0.947054,0.998739,0.859913,0.927048,0.979360,0.997144,0.997463,0.997843,0.996407,0.859913,1.719825,
00026,0.996609,0.937777,0.998450,0.880585,0.920082,0.993778,0.995873,0.996491,0.997789,0.998390,0.880585,1.761171,
00027,0.996581,0.932312,0.998463,0.933922,0.922341,0.994776,0.997986,0.996314,0.997831,0.996668,0.922341,1.844682,
00028,0.997340,0.905851,0.998998,0.911227,0.941144,0.993681,0.998358,0.998228,0.996535,0.997917,0.905851,1.811702,
00029,0.996881,0.935471,0.999714,0.965317,0.927048,0.997351,0.997694,0.998381,0.995825,0.998916,0.927048,1.854097,
00030,0.996629,0.906997,0.998350,0.885845,0.927048,0.969003,0.997937,0.995943,0.997244,0.997565,0.885845,1.771689,
00031,0.996558,0.971498,0.998973,0.884294,0.927048,0.978412,0.997681,0.996391,0.997133,0.997263,0.884294,1.768587,
00032,0.996337,0.901578,0.997562,0.872441,0.924662,0.989315,0.997519,0.997126,0.996522,0.996694,0.872441,1.744883,
00033,0.996517,0.944757,0.999087,0.911653,0.939579,0.960998,0.997695,0.996159,0.997749,0.997312,0.911653,1.823305,
00034,0.995294,0.918403,0.997437,0.884749,0.927048,0.979360,0.997210,0.998535,0.996586,0.995686,0.884749,1.769498,
00035,0.996678,0.917864,0.998124,0.865965,0.946010,0.945349,0.997704,0.997702,0.996603,0.997394,0.865965,1.731929,
00036,0.996959,0.930424,0.999347,0.858721,0.924662,0.996332,0.995926,0.999028,0.996645,0.998310,0.858721,1.717443,
00037,0.997141,0.901292,0.998525,0.915928,0.927048,0.969695,0.995566,0.997767,0.999075,0.996975,0.901292,1.802585,
00038,0.997079,0.929508,0.999810,0.851862,0.944359,0.996844,0.996873,0.999629,0.999081,1.000000,0.851862,1.703725,
00039,0.995937,0.919435,0.997544,0.863018,0.927048,0.997196,0.997593,0.999462,0.997728,0.996428,0.863018,1.726036,
00040,0.996632,0.931105,0.998222,0.886427,0.920082,0.991153,0.997113,0.997116,0.997090,0.997236,0.886427,1.772854,
00041,0.997359,0.924155,0.999617,0.872335,0.927048,0.997416,0.997819,0.996715,0.997422,0.999730,0.872335,1.744669,
00042,0.996495,0.936670,0.999212,0.883938,0.927048,0.993958,0.996217,0.983383,0.998516,0.997851,0.883938,1.767877,
00043,0.997042,0.917791,0.999132,0.896159,0.944359,0.972571,0.997910,0.996618,0.998648,0.998031,0.896159,1.792317,
00044,0.996761,0.930319,0.999534,0.895552,0.942737,0.995542,0.996833,0.998607,0.996803,0.997430,0.895552,1.791104,
00045,0.996666,0.919971,0.999248,0.868397,0.924662,0.969695,0.997014,0.997826,0.996881,0.998924,0.868397,1.736795,
00046,0.996278,0.939025,0.998378,0.883090,0.924662,0.994624,0.996820,0.999719,0.998357,0.996951,0.883090,1.766181,
00047,0.996731,0.919658,0.997968,0.873750,0.927048,0.993870,0.996843,0.998097,0.997900,0.997427,0.873750,1.747500,
00048,0.997321,0.929166,0.999563,0.838824,0.941144,0.997251,0.996329,0.995766,0.997473,0.998535,0.838824,1.677647,
00049,0.996357,0.933523,0.998144,0.878353,0.939579,0.944049,0.997463,0.998398,0.997396,0.998936,0.878353,1.756706,
00050,0.997149,0.906014,0.997727,0.857584,0.942737,0.997356,0.999360,0.996995,0.997192,0.996581,0.857584,1.715167,
00051,0.997190,0.887304,0.997430,0.873558,0.927048,0.993902,0.997496,0.996920,0.995876,0.995562,0.873558,1.747117,
00052,0.996748,0.946683,0.998600,0.873330,0.924662,0.996829,0.997521,0.997082,0.995662,0.996605,0.873330,1.746659,
00053,0.995561,0.922248,0.997570,0.867901,0.946010,0.883429,0.998250,0.996358,0.997022,0.996330,0.867901,1.735802,
00054,0.996383,0.936096,0.998367,0.895237,0.944359,0.978899,0.996738,0.997387,0.998546,0.997121,0.895237,1.790474,
00055,0.996265,0.931812,0.997992,0.893541,0.927048,0.994700,0.997522,0.996756,0.998671,0.997646,0.893541,1.787083,
00056,0.997013,0.927899,0.998850,0.904448,0.927048,0.996623,0.995838,0.996539,0.997396,0.996905,0.904448,1.808897,
00057,0.996468,0.913376,0.997772,0.892377,0.942737,0.986992,0.996866,0.998343,0.998199,0.997805,0.892377,1.784755,
00058,0.996663,0.947757,0.999387,0.872647,0.927048,0.997390,0.997434,0.998090,0.996871,0.997247,0.872647,1.745293,
00059,0.996114,0.935002,0.998319,0.849453,0.927048,0.946588,0.998048,0.997921,0.998057,0.997312,0.849453,1.698907,
00060,0.996921,0.937934,0.999631,0.853611,0.942737,0.922822,0.997770,0.998267,0.999187,0.997903,0.853611,1.707223,
00061,0.996409,0.913968,0.998180,0.851318,0.922341,0.997252,0.998049,0.996574,0.998154,0.997653,0.851318,1.702636,
00062,0.996829,0.953436,0.998806,0.862206,0.922341,0.995542,0.996628,0.996356,0.996889,0.996709,0.862206,1.724412,
00063,0.995373,0.903359,0.997307,0.883655,0.922341,0.981710,0.996004,0.997377,0.996757,0.996618,0.883655,1.767310,
00064,0.996645,0.907340,0.997864,0.879161,0.924662,0.978899,0.995824,0.994718,0.997634,0.996966,0.879161,1.758323,
00065,0.997029,0.924473,0.999694,0.872063,0.922341,0.989315,0.997856,0.998326,0.997885,0.999379,0.872063,1.744126,
00066,0.996695,0.925435,0.999115,0.837599,0.942737,0.996688,0.997447,0.996337,0.997778,0.997522,0.837599,1.675198,
00067,0.996711,0.919479,0.998096,0.861070,0.922341,0.993681,0.997396,0.996365,0.996619,0.996299,0.861070,1.722140,
00068,0.996045,0.909927,0.997832,0.841746,0.924662,0.997332,0.773509,0.998080,0.797975,0.797974,0.773509,1.547019,
00069,0.997298,0.931865,0.999716,0.860465,0.946010,0.979360,0.998571,0.997049,0.997893,0.997704,0.860465,1.720931,
00070,0.997270,0.915081,0.999398,0.873273,0.927048,0.969695,0.998434,0.998943,0.997373,0.998091,0.873273,1.746547,
00071,0.996269,0.919139,0.999249,0.849501,0.922341,0.969695,0.998881,0.997331,0.997798,0.996519,0.849501,1.699002,
00072,0.996934,0.924920,0.998717,0.897020,0.920082,0.969695,0.997099,0.998054,0.997677,0.997345,0.897020,1.794040,
00073,0.997039,0.947451,0.999261,0.875330,0.920082,0.997342,0.996627,0.997193,0.998049,0.997165,0.875330,1.750659,
00074,0.996972,0.933523,0.998897,0.898629,0.915737,0.993958,0.996663,0.997825,0.997376,0.996683,0.898629,1.797259,
00075,0.997353,0.922434,0.999044,0.906593,0.927048,0.993958,0.996848,0.997072,0.998176,0.998270,0.906593,1.813186,
00076,0.997065,0.898878,0.997305,0.819836,0.944359,0.992348,0.994941,0.995978,0.996449,0.995817,0.819836,1.639672,
00077,0.996373,0.920858,0.998930,0.859207,0.927048,0.971900,0.998286,0.996510,0.998039,0.997616,0.859207,1.718414,
00078,0.996710,0.937056,0.998740,0.893650,0.920082,0.946588,0.998440,0.998117,0.998885,0.997220,0.893650,1.787299,
