File Number,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.3.6,6.3.7,6.3.8,6.3.9,6.3.10,PBME,FE,
00001,0.996044,0.873995,0.996350,0.853532,0.941540,0.941635,0.996428,0.998208,0.996496,0.993765,0.853532,0.853532,
00002,0.995201,0.927210,0.999154,0.827613,0.939780,0.966445,0.997021,0.996739,0.994908,0.999093,0.827613,0.827613,
00003,0.994336,0.935203,0.998422,0.848283,0.921623,0.995428,0.994719,0.996244,0.997538,0.996753,0.848283,0.848283,
00004,0.994023,0.916272,0.995815,0.822300,0.943334,0.966445,0.993472,0.996002,0.994735,0.994435,0.822300,0.822300,
00005,0.995892,0.904313,0.999187,0.842550,0.941540,0.967210,0.996964,0.996515,0.997028,0.998211,0.842550,0.842550,
00006,0.994761,0.912710,0.997402,0.856904,0.934685,0.943002,0.995545,0.997358,0.995730,0.982717,0.856904,0.856904,
00007,0.995420,0.911979,0.997673,0.871913,0.921623,0.977339,0.996710,0.997292,0.994546,0.995128,0.871913,0.871913,
00008,0.993649,0.911415,0.998168,0.872592,0.921623,0.989705,0.996158,0.996509,0.996663,0.994932,0.872592,0.872592,
00009,0.995794,0.918292,0.999443,0.840230,0.941540,0.991163,0.996350,0.996486,0.996220,0.997151,0.840230,0.840230,
00010,0.991858,0.951077,0.997140,0.855719,0.921623,0.988478,0.997496,0.994843,0.994709,0.993762,0.855719,0.855719,
00011,0.994402,0.895649,0.996681,0.867672,0.919089,0.995883,0.997013,0.995824,0.995828,0.994875,0.867672,0.867672,
00012,0.990719,0.945676,0.994801,0.700535,0.000402,0.000670,0.990838,0.000453,0.000589,0.991558,0.000402,0.000402,
00013,0.995595,0.900983,0.999051,0.934511,0.919089,0.983918,0.997479,0.995789,0.995725,0.997802,0.900983,0.900983,
00014,0.996168,0.896773,0.998766,0.837926,0.921623,0.976287,0.996135,0.997491,0.997118,0.996589,0.837926,0.837926,
00015,0.995480,0.894318,0.998035,0.822750,0.914226,0.965639,0.996621,0.997488,0.996294,0.997255,0.822750,0.822750,
00016,0.995923,0.907011,0.999082,0.865832,0.936354,0.952250,0.997278,0.997378,0.998106,0.998718,0.865832,0.865832,
00017,0.995929,0.922658,0.998951,0.840838,0.921623,0.987990,0.997975,0.995088,0.993572,0.997900,0.840838,0.840838,
00018,0.993821,0.890751,0.996569,0.866803,0.921623,0.987786,0.997030,0.995677,0.996902,0.996258,0.866803,0.866803,
00019,0.994264,0.896931,0.997000,0.840039,0.934685,0.992693,0.995280,0.994820,0.995075,0.996080,0.840039,0.840039,
00020,0.994652,0.949583,0.999133,0.836654,0.936354,0.975715,0.997370,0.997361,0.996481,0.995853,0.836654,0.836654,
00021,0.994298,0.904190,0.998847,0.871220,0.941540,0.990809,0.997468,0.995372,0.995017,0.995148,0.871220,0.871220,
00022,0.996044,0.884340,0.998445,0.887192,0.941540,0.994969,0.995887,0.998554,0.994891,0.995778,0.884340,0.884340,
00023,0.994281,0.900747,0.996364,0.751225,0.000402,0.000670,0.995643,0.000464,0.003158,0.995545,0.000402,0.000402,
00024,0.996041,0.917825,0.999471,0.874144,0.943334,0.919974,0.994507,0.995300,0.997446,0.997459,0.874144,0.874144,
00025,0.995906,0.901458,0.999705,0.860234,0.919089,0.995103,0.995527,0.994829,0.996153,0.999872,0.860234,0.860234,
00026,0.996148,0.925154,0.999558,0.830081,0.919089,0.970832,0.993211,0.996103,0.994149,0.996753,0.830081,0.830081,
00027,0.993830,0.912168,0.998660,0.808394,0.945161,0.992728,0.994392,0.997436,0.995903,0.994515,0.808394,0.808394,
00028,0.994919,0.887453,0.996373,0.857715,0.919089,0.991192,0.997436,0.994561,0.995975,0.996661,0.857715,0.857715,
00029,0.995676,0.927309,0.998471,0.870911,0.936354,0.967210,0.997833,0.998511,0.994534,0.997039,0.870911,0.870911,
00030,0.995938,0.906228,0.999495,0.823453,0.939780,0.919974,0.993998,0.996823,0.998146,0.996135,0.823453,0.823453,
00031,0.995034,0.913174,0.998499,0.815028,0.936354,0.996046,0.997422,0.995467,0.997406,0.996348,0.815028,0.815028,
00032,0.994115,0.927442,0.998709,0.860749,0.936354,0.993448,0.999246,0.998295,0.995889,0.995116,0.860749,0.860749,
00033,0.994689,0.910430,0.995793,0.848633,0.938052,0.996134,0.996670,0.995945,0.997512,0.995709,0.848633,0.848633,
00034,0.995986,0.885682,0.997730,0.887259,0.916625,0.994532,0.996399,0.998416,0.996473,0.994820,0.885682,0.885682,
00035,0.994218,0.858710,0.997368,0.660691,0.000402,0.000653,0.986492,0.000456,0.006676,0.996129,0.000402,0.000402,
00036,0.995480,0.910166,0.998807,0.830897,0.938052,0.987286,0.998741,0.997537,0.998129,0.997505,0.830897,0.830897,
00037,0.995520,0.884619,0.997213,0.838342,0.919089,0.943002,0.991939,0.995588,0.996392,0.995438,0.838342,0.838342,
00038,0.992569,0.923188,0.997788,0.908203,0.919089,0.990807,0.994685,0.998326,0.994307,0.994406,0.908203,0.908203,
00039,0.995656,0.930959,0.997656,0.840352,0.939780,0.989756,0.996889,0.998064,0.997279,0.996080,0.840352,0.840352,
00040,0.995388,0.907189,0.999126,0.859181,0.921623,0.995536,0.995156,0.996797,0.996122,0.997234,0.859181,0.859181,
00041,0.995978,0.894164,0.998744,0.809069,0.921623,0.943002,0.995453,0.998067,0.997080,0.996515,0.809069,0.809069,
00042,0.995768,0.904559,0.998917,0.842405,0.921623,0.967210,1.000000,0.998150,0.997288,0.998617,0.842405,0.842405,
00043,0.995454,0.930609,0.996787,0.845524,0.911890,0.993679,0.994889,0.997093,0.995241,0.994136,0.845524,0.845524,
00044,0.995601,0.912928,0.998859,0.874441,0.941540,0.996316,0.997496,0.997036,0.997898,0.998081,0.874441,0.874441,
00045,0.996001,0.920578,0.999066,0.867353,0.916625,0.996334,0.999526,0.995338,0.995791,0.998885,0.867353,0.867353,
00046,0.994954,0.902055,0.997543,0.821782,0.938052,0.995862,0.996814,0.994619,0.994879,0.997499,0.821782,0.821782,
00047,0.995474,0.911818,0.999412,0.852584,0.919089,0.992596,0.994676,0.995654,0.998359,0.996397,0.852584,0.852584,
00048,0.995124,0.891112,0.996976,0.879289,0.921623,0.993354,0.999690,0.995585,0.995966,0.997168,0.879289,0.879289,
00049,0.995995,0.901816,0.999807,0.874543,0.921623,0.980813,0.995651,0.996388,0.996821,0.996774,0.874543,0.874543,
00050,0.994957,1.000000,0.998727,0.903951,0.919089,0.981877,0.995939,0.996633,0.995756,0.996477,0.903951,0.903951,
00051,0.995213,0.894142,0.998348,0.847945,0.941540,0.967210,0.998110,0.995136,1.000000,0.997485,0.847945,0.847945,
00052,0.995820,0.905128,0.999310,0.846849,0.945161,0.996288,0.996405,0.995867,0.997512,0.997381,0.846849,0.846849,
00053,0.993043,0.914166,0.997569,0.805182,0.919089,0.975715,0.993199,0.993073,0.996789,0.994306,0.805182,0.805182,
00054,0.995506,0.919738,0.998865,0.873315,0.943334,0.996123,0.995444,0.995571,0.993215,0.995856,0.873315,0.873315,
00055,0.995581,0.937734,0.998410,0.835565,0.919089,0.898042,0.994961,0.996204,0.998362,0.997462,0.835565,0.835565,
00056,0.995362,0.933281,0.998568,0.838404,0.921623,0.985233,0.996232,0.995919,0.996401,0.996540,0.838404,0.838404,
00057,0.995733,0.884280,0.999538,0.872104,0.919089,0.988241,0.994834,0.996800,0.996199,0.997692,0.872104,0.872104,
00058,0.995342,0.956845,0.997278,0.869439,0.919089,0.966445,0.996042,0.995277,0.995405,0.994222,0.869439,0.869439,
00059,0.995684,0.921886,0.998276,0.870004,0.921623,0.996451,0.997182,0.996080,0.998417,0.998560,0.870004,0.870004,
